"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1884_102_Vis4AY_Home4A",1,16048,-0.1767756,55.2075,6.38508
"1884_102_Vis4AY_Home4A",1,16098,0.02591406,48.5667,5.86701
"1884_102_Vis4AY_Home4A",1,16148,0.2464026,41.9727,5.34756
"1884_102_Vis4AY_Home4A",1,16198,0.484692,35.4258,4.82673
"1884_102_Vis4AY_Home4A",1,16248,0.740778,28.92576,4.30452
"1884_102_Vis4AY_Home4A",1,16298,1.014666,22.47279,3.78096
"1884_102_Vis4AY_Home4A",1,16348,1.306356,16.06677,3.25602
"1884_102_Vis4AY_Home4A",1,16398,1.615842,9.70776,2.729688
"1884_102_Vis4AY_Home4A",1,16448,1.943127,3.39576,2.201991
"1884_102_Vis4AY_Home4A",1,16498,2.288214,-2.869266,1.67292
"1884_102_Vis4AY_Home4A",2,27398,-0.302298,54.3471,5.9982
"1884_102_Vis4AY_Home4A",2,27448,-0.121452,47.7039,5.62083
"1884_102_Vis4AY_Home4A",2,27498,0.0427056,41.1258,5.21379
"1884_102_Vis4AY_Home4A",2,27548,0.1901751,34.6131,4.77708
"1884_102_Vis4AY_Home4A",2,27598,0.320958,28.16544,4.31067
"1884_102_Vis4AY_Home4A",2,27648,0.435051,21.78324,3.81459
"1884_102_Vis4AY_Home4A",2,27698,0.532458,15.46629,3.28884
"1884_102_Vis4AY_Home4A",2,27748,0.613176,9.21465,2.733408
"1884_102_Vis4AY_Home4A",2,27798,0.677208,3.02829,2.148303
"1884_102_Vis4AY_Home4A",2,27848,0.724548,-3.09282,1.533516
"1884_102_Vis4AY_Home4A",3,38798,-0.335508,54.2118,5.79471
"1884_102_Vis4AY_Home4A",3,38848,-0.2274516,47.6886,5.45637
"1884_102_Vis4AY_Home4A",3,38898,-0.1351593,41.2224,5.07717
"1884_102_Vis4AY_Home4A",3,38948,-0.0586305,34.8129,4.65711
"1884_102_Vis4AY_Home4A",3,38998,0.00213438,28.46016,4.19616
"1884_102_Vis4AY_Home4A",3,39048,0.0471357,22.16433,3.69432
"1884_102_Vis4AY_Home4A",3,39098,0.0763731,15.92529,3.15162
"1884_102_Vis4AY_Home4A",3,39148,0.089847,9.74313,2.568054
"1884_102_Vis4AY_Home4A",3,39198,0.0875571,3.61782,1.94361
"1884_102_Vis4AY_Home4A",4,61298,-0.588459,53.8929,5.93655
"1884_102_Vis4AY_Home4A",4,61348,-0.489708,48.0834,5.55597
"1884_102_Vis4AY_Home4A",4,61398,-0.400383,42.3066,5.13333
"1884_102_Vis4AY_Home4A",4,61448,-0.320484,36.5625,4.66863
"1884_102_Vis4AY_Home4A",4,61498,-0.2500068,30.8508,4.16187
"1884_102_Vis4AY_Home4A",4,61548,-0.1889541,25.1715,3.61305
"1884_102_Vis4AY_Home4A",4,61598,-0.137325,19.52484,3.0222
"1884_102_Vis4AY_Home4A",4,61648,-0.0951204,13.91073,2.389275
"1884_102_Vis4AY_Home4A",4,61698,-0.06234,8.3292,1.714302
"1884_102_Vis4AY_Home4A",4,61748,-0.0389832,2.780181,0.997272
"1884_102_Vis4AY_Home4A",4,61798,-0.02505063,-2.736285,0.238191
"1884_102_Vis4AY_Home4A",5,74798,-1.184409,59.265,6.05127
"1884_102_Vis4AY_Home4A",5,74848,-0.770319,52.9104,5.81247
"1884_102_Vis4AY_Home4A",5,74898,-0.379611,46.6071,5.5131
"1884_102_Vis4AY_Home4A",5,74948,-0.01228161,40.3548,5.15322
"1884_102_Vis4AY_Home4A",5,74998,0.331671,34.1535,4.7328
"1884_102_Vis4AY_Home4A",5,75048,0.652245,28.00347,4.25187
"1884_102_Vis4AY_Home4A",5,75098,0.94944,21.90444,3.71037
"1884_102_Vis4AY_Home4A",5,75148,1.223259,15.85653,3.10833
"1884_102_Vis4AY_Home4A",5,75198,1.473699,9.85974,2.445768
"1884_102_Vis4AY_Home4A",5,75248,1.70076,3.91404,1.722663
"1884_102_Vis4AY_Home4A",5,75298,1.904442,-1.980552,0.939024
"1884_102_Vis4AY_Home4A",5,75348,2.084748,-7.82406,0.0948441
"1884_102_Vis4AY_Home4A",6,91498,0.01287852,54.2709,5.41611
"1884_102_Vis4AY_Home4A",6,91548,0.0926907,47.7804,5.09025
