"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1884_017_Vis4AN_Home4A",1,3824,-0.661344,54.5982,5.97285
"1884_017_Vis4AN_Home4A",1,3874,-0.431979,47.679,5.55816
"1884_017_Vis4AN_Home4A",1,3924,-0.2216277,40.8489,5.11248
"1884_017_Vis4AN_Home4A",1,3974,-0.0302892,34.1073,4.63581
"1884_017_Vis4AN_Home4A",1,4024,0.1420362,27.45453,4.12815
"1884_017_Vis4AN_Home4A",1,4074,0.2953485,20.89053,3.58953
"1884_017_Vis4AN_Home4A",1,4124,0.429648,14.41524,3.01992
"1884_017_Vis4AN_Home4A",1,4174,0.544935,8.02875,2.419329
"1884_017_Vis4AN_Home4A",1,4224,0.641208,1.731,1.787757
"1884_017_Vis4AN_Home4A",1,4274,0.718467,-4.47798,1.125204
"1884_017_Vis4AN_Home4A",2,15574,-0.818472,54.4338,6.0426
"1884_017_Vis4AN_Home4A",2,15624,-0.574131,47.454,5.49414
"1884_017_Vis4AN_Home4A",2,15674,-0.34743,40.5837,4.92624
"1884_017_Vis4AN_Home4A",2,15724,-0.1383702,33.8229,4.33893
"1884_017_Vis4AN_Home4A",2,15774,0.053049,27.17142,3.73218
"1884_017_Vis4AN_Home4A",2,15824,0.2268279,20.62935,3.10602
"1884_017_Vis4AN_Home4A",2,15874,0.382968,14.19666,2.46042
"1884_017_Vis4AN_Home4A",2,15924,0.521466,7.87338,1.795404
"1884_017_Vis4AN_Home4A",2,15974,0.642324,1.659513,1.110957
"1884_017_Vis4AN_Home4A",3,41224,-0.771183,55.0185,5.82261
"1884_017_Vis4AN_Home4A",3,41274,-0.409884,48.1227,5.62266
"1884_017_Vis4AN_Home4A",3,41324,-0.0736047,41.3085,5.37975
"1884_017_Vis4AN_Home4A",3,41374,0.2376606,34.5759,5.09385
"1884_017_Vis4AN_Home4A",3,41424,0.523908,27.92457,4.76499
"1884_017_Vis4AN_Home4A",3,41474,0.785139,21.35475,4.39317
"1884_017_Vis4AN_Home4A",3,41524,1.021353,14.86638,3.97839
"1884_017_Vis4AN_Home4A",3,41574,1.23255,8.45949,3.52065
"1884_017_Vis4AN_Home4A",3,41624,1.41873,2.134008,3.01995
"1884_017_Vis4AN_Home4A",3,41674,1.579893,-4.10997,2.476284
"1884_017_Vis4AN_Home4A",4,58074,-0.439965,53.7549,6.0024
"1884_017_Vis4AN_Home4A",4,58124,-0.306477,46.9095,5.54067
"1884_017_Vis4AN_Home4A",4,58174,-0.1826409,40.1319,5.05389
"1884_017_Vis4AN_Home4A",4,58224,-0.0684609,33.4218,4.54212
"1884_017_Vis4AN_Home4A",4,58274,0.0360648,26.77962,4.0053
"1884_017_Vis4AN_Home4A",4,58324,0.1309359,20.20512,3.44346
"1884_017_Vis4AN_Home4A",4,58374,0.2161527,13.69833,2.856567
"1884_017_Vis4AN_Home4A",4,58424,0.2917146,7.25925,2.24466
"1884_017_Vis4AN_Home4A",4,58474,0.357621,0.887919,1.607721
"1884_017_Vis4AN_Home4A",5,93724,-0.489651,52.2486,5.95938
"1884_017_Vis4AN_Home4A",5,93774,-0.321726,46.0389,5.69796
"1884_017_Vis4AN_Home4A",5,93824,-0.1426992,39.9012,5.36889
"1884_017_Vis4AN_Home4A",5,93874,0.0474351,33.8361,4.97217
"1884_017_Vis4AN_Home4A",5,93924,0.2486739,27.84351,4.50783
"1884_017_Vis4AN_Home4A",5,93974,0.461019,21.92319,3.97581
"1884_017_Vis4AN_Home4A",5,94024,0.684468,16.07529,3.37617
"1884_017_Vis4AN_Home4A",5,94074,0.91902,10.29975,2.708877
"1884_017_Vis4AN_Home4A",5,94124,1.164681,4.5966,1.973934
"1884_017_Vis4AN_Home4A",5,94174,1.421448,-1.034127,1.171347
"1884_017_Vis4AN_Home4A",5,94224,1.689318,-6.59247,0.301113
"1884_017_Vis4AN_Home4A",6,126174,-0.694818,55.7286,6.06549
"1884_017_Vis4AN_Home4A",6,126224,-0.619335,48.7737,5.7765
"1884_017_Vis4AN_Home4A",6,126274,-0.562074,41.8962,5.46522
"1884_017_Vis4AN_Home4A",6,126324,-0.523035,35.0961,5.13165
"1884_017_Vis4AN_Home4A",6,126374,-0.502212,28.37325,4.77579
"1884_017_Vis4AN_Home4A",6,126424,-0.499611,21.72765,4.39761
"1884_017_Vis4AN_Home4A",6,126474,-0.515229,15.15936,3.99711
"1884_017_Vis4AN_Home4A",6,126524,-0.549069,8.66835,3.57435
"1884_017_Vis4AN_Home4A",6,126574,-0.601128,2.254656,3.12927
"1884_017_Vis4AN_Home4A",6,126624,-0.671406,-4.0818,2.661885
"1884_017_Vis4AN_Home4A",7,142024,-0.697668,53.1858,5.90277
"1884_017_Vis4AN_Home4A",7,142074,-0.517404,46.1877,5.56434
"1884_017_Vis4AN_Home4A",7,142124,-0.381249,39.2868,5.193
"1884_017_Vis4AN_Home4A",7,142174,-0.2891973,32.4828,4.78875
"1884_017_Vis4AN_Home4A",7,142224,-0.241254,25.77552,4.35156
"1884_017_Vis4AN_Home4A",7,142274,-0.237417,19.16532,3.88146
"1884_017_Vis4AN_Home4A",7,142324,-0.2776869,12.65208,3.37845
"1884_017_Vis4AN_Home4A",7,142374,-0.362064,6.23574,2.842521
"1884_017_Vis4AN_Home4A",7,142424,-0.490548,-0.0836145,2.273673
"1884_017_Vis4AN_Home4A",8,161224,-0.723006,54.6708,6.17388
"1884_017_Vis4AN_Home4A",8,161274,-0.60963,48.5826,5.78976
"1884_017_Vis4AN_Home4A",8,161324,-0.476172,42.5523,5.35014
"1884_017_Vis4AN_Home4A",8,161374,-0.322632,36.5805,4.85502
"1884_017_Vis4AN_Home4A",8,161424,-0.1490097,30.6669,4.3044
"1884_017_Vis4AN_Home4A",8,161474,0.044694,24.81135,3.69831
"1884_017_Vis4AN_Home4A",8,161524,0.2584797,19.01418,3.03672
"1884_017_Vis4AN_Home4A",8,161574,0.492348,13.27524,2.319615
"1884_017_Vis4AN_Home4A",8,161624,0.746298,7.5945,1.547025
"1884_017_Vis4AN_Home4A",8,161674,1.02033,1.972044,0.718947
"1884_017_Vis4AN_Home4A",8,161724,1.314441,-3.59217,-0.1646283
"1884_017_Vis4AN_Home4A",9,176524,-0.606261,52.8675,5.87724
"1884_017_Vis4AN_Home4A",9,176574,-0.458016,45.8961,5.4741
"1884_017_Vis4AN_Home4A",9,176624,-0.333201,39.0012,5.04612
"1884_017_Vis4AN_Home4A",9,176674,-0.2318244,32.1828,4.5933
"1884_017_Vis4AN_Home4A",9,176724,-0.1538808,25.44093,4.11567
"1884_017_Vis4AN_Home4A",9,176774,-0.0993714,18.77535,3.6132
"1884_017_Vis4AN_Home4A",9,176824,-0.0682962,12.18618,3.08592
"1884_017_Vis4AN_Home4A",9,176874,-0.0606552,5.67336,2.533791
"1884_017_Vis4AN_Home4A",9,176924,-0.0764487,-0.763026,1.956846
"1884_017_Vis4AN_Home4A",9,176974,0.7323,11.4051,-0.1326
"1884_017_Vis4AN_Home4A",9,177024,2.553405,15.38493,2.196042
"1884_017_Vis4AN_Home4A",9,177074,3.47271,20.50497,3.44061
"1884_017_Vis4AN_Home4A",9,177124,4.38207,25.56201,4.55757
"1884_017_Vis4AN_Home4A",9,177174,5.28147,30.5559,5.54697
"1884_017_Vis4AN_Home4A",9,177224,6.17097,35.487,6.40878
"1884_017_Vis4AN_Home4A",9,177274,7.05048,40.3551,7.143
"1884_017_Vis4AN_Home4A",9,177324,7.92009,45.1602,7.74966
"1884_017_Vis4AN_Home4A",9,177374,8.77974,49.9023,8.2287
"1884_017_Vis4AN_Home4A",9,177424,9.62946,54.5814,8.58018
"1884_017_Vis4AN_Home4A",9,177474,10.46922,59.1972,8.80407
"1884_017_Vis4AN_Home4A",9,177524,11.29905,63.7503,8.90037
"1884_017_Vis4AN_Home4A",9,177574,12.11895,68.2404,8.86911
"1884_017_Vis4AN_Home4A",9,177624,12.92892,72.6675,8.71026
"1884_017_Vis4AN_Home4A",9,177674,13.72893,77.0316,8.42379
"1884_017_Vis4AN_Home4A",9,177724,14.51901,81.3327,8.00979
"1884_017_Vis4AN_Home4A",9,177774,15.29913,85.5708,7.46817
"1884_017_Vis4AN_Home4A",9,177824,16.06932,89.7459,6.79899
"1884_017_Vis4AN_Home4A",9,177874,16.82958,93.858,6.00219
"1884_017_Vis4AN_Home4A",9,177924,17.57988,97.9071,5.07783
"1884_017_Vis4AN_Home4A",9,177974,18.32025,101.8932,4.02591
"1884_017_Vis4AN_Home4A",9,178024,19.05066,105.8163,2.846376
"1884_017_Vis4AN_Home4A",9,178074,19.77117,109.6764,1.539267
"1884_017_Vis4AN_Home4A",9,178124,20.48172,113.4735,0.1045704
"1884_017_Vis4AN_Home4A",9,178174,21.01713,117.0612,-0.0592602
"1884_017_Vis4AN_Home4A",9,178224,21.66462,120.6102,0.712956
"1884_017_Vis4AN_Home4A",9,178274,22.34817,124.1523,1.370703
"1884_017_Vis4AN_Home4A",9,178324,23.06772,127.6872,1.913982
"1884_017_Vis4AN_Home4A",9,178374,23.8233,131.2149,2.342796
"1884_017_Vis4AN_Home4A",9,178424,24.61491,134.7357,2.657136
"1884_017_Vis4AN_Home4A",9,178474,25.44255,138.2493,2.857011
"1884_017_Vis4AN_Home4A",9,178524,26.30619,141.7557,2.942418
"1884_017_Vis4AN_Home4A",9,178574,27.20589,145.2552,2.913354
"1884_017_Vis4AN_Home4A",9,178624,28.14159,148.7478,2.769822
"1884_017_Vis4AN_Home4A",9,179674,22.25241,150.6603,3.85434
"1884_017_Vis4AN_Home4A",9,179724,24.62658,146.3457,4.41951
"1884_017_Vis4AN_Home4A",9,179774,26.9613,142.0422,4.90698
"1884_017_Vis4AN_Home4A",9,179824,29.25651,137.7498,5.31675
"1884_017_Vis4AN_Home4A",9,179874,31.5123,133.4685,5.64879
"1884_017_Vis4AN_Home4A",9,179924,33.7284,129.198,5.90313
"1884_017_Vis4AN_Home4A",9,179974,35.9052,124.9389,6.07977
"1884_017_Vis4AN_Home4A",9,180024,38.0427,120.6906,6.17871
"1884_017_Vis4AN_Home4A",9,180074,40.1403,116.4534,6.19992
"1884_017_Vis4AN_Home4A",9,180124,42.1989,112.2273,6.14343
"1884_017_Vis4AN_Home4A",9,180174,44.2176,108.0123,6.00921
"1884_017_Vis4AN_Home4A",9,180224,46.197,103.8081,5.79732
"1884_017_Vis4AN_Home4A",9,180274,48.1368,99.6153,5.5077
"1884_017_Vis4AN_Home4A",9,180324,50.0373,95.4333,5.14035
"1884_017_Vis4AN_Home4A",9,180374,51.8982,91.2627,4.69533
"1884_017_Vis4AN_Home4A",9,180424,53.7198,87.1029,4.17258
"1884_017_Vis4AN_Home4A",9,180474,55.5018,82.9542,3.57213
"1884_017_Vis4AN_Home4A",9,180524,57.2442,78.8166,2.893968
"1884_017_Vis4AN_Home4A",9,180574,58.9473,74.6898,2.138097
"1884_017_Vis4AN_Home4A",9,180624,60.6108,70.5744,1.304514
"1884_017_Vis4AN_Home4A",9,180674,62.2347,66.4698,0.393228
"1884_017_Vis4AN_Home4A",10,207474,-0.732414,54.8622,6.02037
"1884_017_Vis4AN_Home4A",10,207524,-0.644775,48.7908,5.94972
"1884_017_Vis4AN_Home4A",10,207574,-0.546888,42.7809,5.81631
"1884_017_Vis4AN_Home4A",10,207624,-0.43875,36.8322,5.62011
"1884_017_Vis4AN_Home4A",10,207674,-0.320364,30.9447,5.36115
"1884_017_Vis4AN_Home4A",10,207724,-0.1917273,25.11855,5.03943
"1884_017_Vis4AN_Home4A",10,207774,-0.0528426,19.35363,4.65495
"1884_017_Vis4AN_Home4A",10,207824,0.0962913,13.65,4.20768
"1884_017_Vis4AN_Home4A",10,207874,0.2556756,8.00763,3.69768
"1884_017_Vis4AN_Home4A",10,207924,0.425307,2.42655,3.12489
"1884_017_Vis4AN_Home4A",10,207974,0.60519,-3.09327,2.489334
"1884_017_Vis4AN_Home4A",11,225474,-0.706707,55.5759,6.02307
"1884_017_Vis4AN_Home4A",11,225524,-0.629724,48.5919,5.7105
"1884_017_Vis4AN_Home4A",11,225574,-0.573729,41.6859,5.37342
"1884_017_Vis4AN_Home4A",11,225624,-0.538722,34.8582,5.01186
"1884_017_Vis4AN_Home4A",11,225674,-0.524706,28.10862,4.62582
"1884_017_Vis4AN_Home4A",11,225724,-0.531675,21.43725,4.21527
"1884_017_Vis4AN_Home4A",11,225774,-0.559632,14.84409,3.78024
"1884_017_Vis4AN_Home4A",11,225824,-0.60858,8.32911,3.32073
"1884_017_Vis4AN_Home4A",11,225874,-0.678513,1.892307,2.836731
"1884_017_Vis4AN_Home4A",11,225924,-0.769437,-4.46628,2.328237
"1884_017_Vis4AN_Home4A",12,244324,-0.614577,55.5735,5.9406
"1884_017_Vis4AN_Home4A",12,244374,-0.495276,48.5376,5.63652
"1884_017_Vis4AN_Home4A",12,244424,-0.404307,41.5938,5.30472
"1884_017_Vis4AN_Home4A",12,244474,-0.341667,34.7421,4.9452
"1884_017_Vis4AN_Home4A",12,244524,-0.307362,27.98229,4.55793
"1884_017_Vis4AN_Home4A",12,244574,-0.301389,21.31467,4.14294
"1884_017_Vis4AN_Home4A",12,244624,-0.323748,14.73909,3.7002
"1884_017_Vis4AN_Home4A",12,244674,-0.374436,8.25558,3.22974
"1884_017_Vis4AN_Home4A",12,244724,-0.453459,1.864146,2.731545
"1884_017_Vis4AN_Home4A",12,244774,-0.560811,-4.43523,2.205621
"1884_017_Vis4AN_Home4A",13,392924,-1.522938,54.2559,5.67678
"1884_017_Vis4AN_Home4A",13,392974,-1.377321,48.0483,5.64306
"1884_017_Vis4AN_Home4A",13,393024,-1.269504,41.904,5.55264
"1884_017_Vis4AN_Home4A",13,393074,-1.19949,35.8227,5.40549
"1884_017_Vis4AN_Home4A",13,393124,-1.167276,29.80446,5.20161
"1884_017_Vis4AN_Home4A",13,393174,-1.172862,23.8494,4.94103
"1884_017_Vis4AN_Home4A",13,393224,-1.216251,17.95746,4.62372
"1884_017_Vis4AN_Home4A",13,393274,-1.29744,12.12861,4.24971
"1884_017_Vis4AN_Home4A",13,393324,-1.416432,6.36288,3.81897
"1884_017_Vis4AN_Home4A",13,393374,-1.573227,0.66024,3.3315
"1884_017_Vis4AN_Home4A",13,393424,-1.767819,-4.97928,2.787309
"1884_017_Vis4AN_Home4A",14,404474,-1.407003,53.0517,5.51346
"1884_017_Vis4AN_Home4A",14,404524,-1.172079,46.9038,5.46138
"1884_017_Vis4AN_Home4A",14,404574,-0.972828,40.8084,5.33976
"1884_017_Vis4AN_Home4A",14,404624,-0.80925,34.7652,5.14863
"1884_017_Vis4AN_Home4A",14,404674,-0.681345,28.77426,4.88793
"1884_017_Vis4AN_Home4A",14,404724,-0.589116,22.83579,4.55772
"1884_017_Vis4AN_Home4A",14,404774,-0.532557,16.94967,4.15797
"1884_017_Vis4AN_Home4A",14,404824,-0.511674,11.11593,3.68868
"1884_017_Vis4AN_Home4A",14,404874,-0.526461,5.33448,3.14985
"1884_017_Vis4AN_Home4A",14,404924,-0.576924,-0.394587,2.54148
"1884_017_Vis4AN_Home4A",15,422524,-1.359432,56.6163,5.52384
"1884_017_Vis4AN_Home4A",15,422574,-1.019928,50.3544,5.22954
"1884_017_Vis4AN_Home4A",15,422624,-0.722415,44.1726,4.87689
"1884_017_Vis4AN_Home4A",15,422674,-0.466896,38.0709,4.46586
