"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1884_017.5_Vis1AL_Home1A",1,1,1,32271,1,1
"1884_017.5_Vis1AL_Home1A",1,1,1,32733,0,5
"1884_017.5_Vis1AL_Home1A",1,1,1,32733,2,2
"1884_017.5_Vis1AL_Home1A",2,1,2,45141,1,1
"1884_017.5_Vis1AL_Home1A",2,1,2,45570,10,4
"1884_017.5_Vis1AL_Home1A",2,1,2,45636,0,5
"1884_017.5_Vis1AL_Home1A",3,1,3,64743,1,1
"1884_017.5_Vis1AL_Home1A",3,1,3,65205,2,2
"1884_017.5_Vis1AL_Home1A",3,1,3,65205,0,5
"1884_017.5_Vis1AL_Home1A",4,1,4,77217,1,1
"1884_017.5_Vis1AL_Home1A",4,1,4,77712,2,2
"1884_017.5_Vis1AL_Home1A",4,1,4,77712,0,5
"1884_017.5_Vis1AL_Home1A",5,2,5,114771,1,1
"1884_017.5_Vis1AL_Home1A",5,2,5,115233,0,5
"1884_017.5_Vis1AL_Home1A",5,2,5,115233,2,2
"1884_017.5_Vis1AL_Home1A",6,2,6,127014,1,1
"1884_017.5_Vis1AL_Home1A",6,2,6,127443,10,4
"1884_017.5_Vis1AL_Home1A",6,2,6,133053,9,2
"1884_017.5_Vis1AL_Home1A",6,2,6,133746,0,5
"1884_017.5_Vis1AL_Home1A",7,3,7,159849,1,1
"1884_017.5_Vis1AL_Home1A",7,3,7,160410,0,5
"1884_017.5_Vis1AL_Home1A",7,3,7,160410,2,2
"1884_017.5_Vis1AL_Home1A",8,3,8,170871,1,1
"1884_017.5_Vis1AL_Home1A",8,3,8,171333,10,4
"1884_017.5_Vis1AL_Home1A",8,3,8,171432,0,5
"1884_017.5_Vis1AL_Home1A",9,3,10,206346,1,1
"1884_017.5_Vis1AL_Home1A",9,3,10,206808,10,4
"1884_017.5_Vis1AL_Home1A",9,3,10,208491,255,16
"1884_017.5_Vis1AL_Home1A",9,3,10,209382,255,16
"1884_017.5_Vis1AL_Home1A",9,3,10,210603,9,2
"1884_017.5_Vis1AL_Home1A",9,3,10,211692,9,3
"1884_017.5_Vis1AL_Home1A",9,3,10,213078,4,2
"1884_017.5_Vis1AL_Home1A",9,3,10,213738,0,5
"1884_017.5_Vis1AL_Home1A",10,4,11,247794,1,1
"1884_017.5_Vis1AL_Home1A",10,4,11,248256,2,2
"1884_017.5_Vis1AL_Home1A",10,4,11,248256,0,5
"1884_017.5_Vis1AL_Home1A",11,4,12,269574,1,1
"1884_017.5_Vis1AL_Home1A",11,4,12,270036,0,5
"1884_017.5_Vis1AL_Home1A",11,4,12,270036,2,2
"1884_017.5_Vis1AL_Home1A",12,4,13,290331,1,1
"1884_017.5_Vis1AL_Home1A",12,4,13,290826,0,5
"1884_017.5_Vis1AL_Home1A",12,4,13,290826,2,2
"1884_017.5_Vis1AL_Home1A",13,4,14,311088,1,1
"1884_017.5_Vis1AL_Home1A",13,4,14,311583,2,2
"1884_017.5_Vis1AL_Home1A",13,4,14,314586,2,3
"1884_017.5_Vis1AL_Home1A",13,4,14,315345,3,2
"1884_017.5_Vis1AL_Home1A",13,4,14,315939,0,5
"1884_017.5_Vis1AL_Home1A",14,5,15,490344,1,1
"1884_017.5_Vis1AL_Home1A",14,5,15,490839,2,2
"1884_017.5_Vis1AL_Home1A",14,5,15,490839,0,5
"1884_017.5_Vis1AL_Home1A",15,5,16,501762,1,1
"1884_017.5_Vis1AL_Home1A",15,5,16,502257,0,5
"1884_017.5_Vis1AL_Home1A",15,5,16,502257,2,2
"1884_017.5_Vis1AL_Home1A",16,5,17,515028,1,1
"1884_017.5_Vis1AL_Home1A",16,5,17,515490,2,2
"1884_017.5_Vis1AL_Home1A",16,5,17,515490,0,5
"1884_017.5_Vis1AL_Home1A",17,5,18,528888,1,1
"1884_017.5_Vis1AL_Home1A",17,5,18,529350,2,2
"1884_017.5_Vis1AL_Home1A",17,5,18,529350,0,5
"1884_017.5_Vis1AL_Home1A",18,5,19,544695,1,1
"1884_017.5_Vis1AL_Home1A",18,5,19,545190,0,5
"1884_017.5_Vis1AL_Home1A",18,5,19,545190,2,2
"1884_017.5_Vis1AL_Home1A",19,6,20,575517,1,6
"1884_017.5_Vis1AL_Home1A",19,6,20,576111,3,2
"1884_017.5_Vis1AL_Home1A",19,6,20,576111,0,5
"1884_017.5_Vis1AL_Home1A",20,6,21,592974,1,1
"1884_017.5_Vis1AL_Home1A",20,6,21,593403,10,4
"1884_017.5_Vis1AL_Home1A",20,6,21,593568,0,5
"1884_017.5_Vis1AL_Home1A",21,6,22,617262,1,1
"1884_017.5_Vis1AL_Home1A",21,6,22,617757,0,5
"1884_017.5_Vis1AL_Home1A",21,6,22,617757,2,2
"1884_017.5_Vis1AL_Home1A",22,6,23,638481,1,6
"1884_017.5_Vis1AL_Home1A",22,6,23,639075,0,5
"1884_017.5_Vis1AL_Home1A",22,6,23,639075,3,2
"1884_017.5_Vis1AL_Home1A",23,6,24,656730,1,1
"1884_017.5_Vis1AL_Home1A",23,6,24,657225,2,2
"1884_017.5_Vis1AL_Home1A",23,6,24,658050,2,3
"1884_017.5_Vis1AL_Home1A",23,6,24,659271,4,2
"1884_017.5_Vis1AL_Home1A",23,6,24,659700,0,5
"1884_017.5_Vis1AL_Home1A",24,6,25,685143,1,1
"1884_017.5_Vis1AL_Home1A",24,6,25,685638,10,4
"1884_017.5_Vis1AL_Home1A",24,6,25,685704,2,9
"1884_017.5_Vis1AL_Home1A",24,6,25,689532,2,2
"1884_017.5_Vis1AL_Home1A",24,6,25,690852,0,5
"1884_017.5_Vis1AL_Home1A",25,6,26,726789,1,1
"1884_017.5_Vis1AL_Home1A",25,6,26,727317,2,2
"1884_017.5_Vis1AL_Home1A",25,6,26,729693,2,3
"1884_017.5_Vis1AL_Home1A",25,6,26,730089,1,2
"1884_017.5_Vis1AL_Home1A",25,6,26,731178,0,5
"1884_017.5_Vis1AL_Home1A",26,6,27,759459,1,1
"1884_017.5_Vis1AL_Home1A",26,6,27,759954,0,5
"1884_017.5_Vis1AL_Home1A",26,6,27,759954,2,2
"1884_017.5_Vis1AL_Home1A",27,7,28,833808,1,1
"1884_017.5_Vis1AL_Home1A",27,7,28,834270,2,2
"1884_017.5_Vis1AL_Home1A",27,7,28,834270,0,5
"1884_017.5_Vis1AL_Home1A",28,7,29,851925,1,1
"1884_017.5_Vis1AL_Home1A",28,7,29,852420,10,4
"1884_017.5_Vis1AL_Home1A",28,7,29,854928,255,16
"1884_017.5_Vis1AL_Home1A",28,7,29,855885,255,16
"1884_017.5_Vis1AL_Home1A",28,7,29,857733,9,2
"1884_017.5_Vis1AL_Home1A",28,7,29,859119,9,3
"1884_017.5_Vis1AL_Home1A",28,7,29,860406,4,2
"1884_017.5_Vis1AL_Home1A",28,7,29,861264,0,5
"1884_017.5_Vis1AL_Home1A",29,8,30,903471,1,1
"1884_017.5_Vis1AL_Home1A",29,8,30,903999,0,5
"1884_017.5_Vis1AL_Home1A",29,8,30,903999,2,2
"1884_017.5_Vis1AL_Home1A",30,8,31,925020,1,1
"1884_017.5_Vis1AL_Home1A",30,8,31,925482,2,2
"1884_017.5_Vis1AL_Home1A",30,8,31,925482,0,5
"1884_017.5_Vis1AL_Home1A",31,8,32,949341,1,1
"1884_017.5_Vis1AL_Home1A",31,8,32,949770,255,16
"1884_017.5_Vis1AL_Home1A",31,8,32,949902,2,2
"1884_017.5_Vis1AL_Home1A",31,8,32,949902,0,5
"1884_017.5_Vis1AL_Home1A",32,8,33,975048,1,1
"1884_017.5_Vis1AL_Home1A",32,8,33,975477,10,4
"1884_017.5_Vis1AL_Home1A",32,8,33,975675,0,5
"1884_017.5_Vis1AL_Home1A",33,8,34,998148,1,1
"1884_017.5_Vis1AL_Home1A",33,8,34,998577,10,4
"1884_017.5_Vis1AL_Home1A",33,8,34,998643,0,5
"1884_017.5_Vis1AL_Home1A",34,8,35,1021545,1,1
"1884_017.5_Vis1AL_Home1A",34,8,35,1021974,10,4
"1884_017.5_Vis1AL_Home1A",34,8,35,1022239,0,5
"1884_017.5_Vis1AL_Home1A",35,8,36,1042600,1,1
"1884_017.5_Vis1AL_Home1A",35,8,36,1042996,10,4
"1884_017.5_Vis1AL_Home1A",35,8,36,1043062,0,5
"1884_017.5_Vis1AL_Home1A",36,8,37,1063522,1,1
"1884_017.5_Vis1AL_Home1A",36,8,37,1063984,0,5
"1884_017.5_Vis1AL_Home1A",36,8,37,1063984,2,2
"1884_017.5_Vis1AL_Home1A",37,9,38,1101175,1,1
"1884_017.5_Vis1AL_Home1A",37,9,38,1101736,0,5
"1884_017.5_Vis1AL_Home1A",37,9,38,1101736,2,2
"1884_017.5_Vis1AL_Home1A",38,9,39,1124671,1,1
"1884_017.5_Vis1AL_Home1A",38,9,39,1125199,2,2
"1884_017.5_Vis1AL_Home1A",38,9,39,1125199,0,5
"1884_017.5_Vis1AL_Home1A",39,9,40,1147705,1,1
"1884_017.5_Vis1AL_Home1A",39,9,40,1148101,10,4
"1884_017.5_Vis1AL_Home1A",39,9,40,1150807,255,16
"1884_017.5_Vis1AL_Home1A",39,9,40,1151698,255,16
"1884_017.5_Vis1AL_Home1A",39,9,40,1154371,9,2
"1884_017.5_Vis1AL_Home1A",39,9,40,1155460,9,3
"1884_017.5_Vis1AL_Home1A",39,9,40,1157077,4,2
"1884_017.5_Vis1AL_Home1A",39,9,40,1158925,0,5
"1884_017.5_Vis1AL_Home1A",40,10,41,1197172,1,1
