"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1884_059_Vis1AS_Home1A",1,1,1,30820,1,1
"1884_059_Vis1AS_Home1A",1,1,1,31270,0,5
"1884_059_Vis1AS_Home1A",1,1,1,31270,2,2
"1884_059_Vis1AS_Home1A",2,1,2,41520,1,1
"1884_059_Vis1AS_Home1A",2,1,2,41920,10,4
"1884_059_Vis1AS_Home1A",2,1,2,47020,8,2
"1884_059_Vis1AS_Home1A",2,1,2,47270,0,5
"1884_059_Vis1AS_Home1A",3,2,3,86220,1,1
"1884_059_Vis1AS_Home1A",3,2,3,86670,0,5
"1884_059_Vis1AS_Home1A",3,2,3,86670,2,2
"1884_059_Vis1AS_Home1A",4,2,4,99170,1,1
"1884_059_Vis1AS_Home1A",4,2,4,99670,0,5
"1884_059_Vis1AS_Home1A",4,2,4,99670,2,2
"1884_059_Vis1AS_Home1A",5,2,5,113620,1,1
"1884_059_Vis1AS_Home1A",5,2,5,114120,2,2
"1884_059_Vis1AS_Home1A",5,2,5,114120,0,5
"1884_059_Vis1AS_Home1A",6,2,6,127670,1,1
"1884_059_Vis1AS_Home1A",6,2,6,128070,10,4
"1884_059_Vis1AS_Home1A",6,2,6,128170,0,5
"1884_059_Vis1AS_Home1A",7,2,7,144770,1,1
"1884_059_Vis1AS_Home1A",7,2,7,145320,255,16
"1884_059_Vis1AS_Home1A",7,2,7,145470,2,2
"1884_059_Vis1AS_Home1A",7,2,7,148620,2,3
"1884_059_Vis1AS_Home1A",7,2,7,149420,3,2
"1884_059_Vis1AS_Home1A",7,2,7,149670,0,5
"1884_059_Vis1AS_Home1A",8,3,9,193120,1,1
"1884_059_Vis1AS_Home1A",8,3,9,193520,10,4
"1884_059_Vis1AS_Home1A",8,3,9,193770,255,16
"1884_059_Vis1AS_Home1A",8,3,9,194170,255,16
"1884_059_Vis1AS_Home1A",8,3,9,194520,255,16
"1884_059_Vis1AS_Home1A",8,3,9,194820,255,16
"1884_059_Vis1AS_Home1A",8,3,9,195120,6,2
"1884_059_Vis1AS_Home1A",8,3,9,196320,6,3
"1884_059_Vis1AS_Home1A",8,3,9,197370,0,5
"1884_059_Vis1AS_Home1A",8,3,9,197370,3,2
"1884_059_Vis1AS_Home1A",9,4,10,375220,1,1
"1884_059_Vis1AS_Home1A",9,4,10,375720,2,2
"1884_059_Vis1AS_Home1A",9,4,10,375720,0,5
"1884_059_Vis1AS_Home1A",10,4,11,388120,1,1
"1884_059_Vis1AS_Home1A",10,4,11,388570,2,2
"1884_059_Vis1AS_Home1A",10,4,11,388570,0,5
"1884_059_Vis1AS_Home1A",11,4,12,401870,1,1
"1884_059_Vis1AS_Home1A",11,4,12,402320,0,5
"1884_059_Vis1AS_Home1A",11,4,12,402320,2,2
"1884_059_Vis1AS_Home1A",12,4,13,422720,1,1
"1884_059_Vis1AS_Home1A",12,4,13,423170,2,2
"1884_059_Vis1AS_Home1A",12,4,13,423170,0,5
"1884_059_Vis1AS_Home1A",13,4,14,443720,1,1
"1884_059_Vis1AS_Home1A",13,4,14,444120,10,4
"1884_059_Vis1AS_Home1A",13,4,14,450520,5,2
"1884_059_Vis1AS_Home1A",13,4,14,450720,0,5
"1884_059_Vis1AS_Home1A",14,5,15,479170,1,1
"1884_059_Vis1AS_Home1A",14,5,15,479570,10,4
"1884_059_Vis1AS_Home1A",14,5,15,479770,0,5
"1884_059_Vis1AS_Home1A",15,5,16,496170,1,1
"1884_059_Vis1AS_Home1A",15,5,16,496620,2,2
"1884_059_Vis1AS_Home1A",15,5,16,496620,0,5
"1884_059_Vis1AS_Home1A",16,5,17,508770,1,1
"1884_059_Vis1AS_Home1A",16,5,17,509270,0,5
"1884_059_Vis1AS_Home1A",16,5,17,509270,2,2
"1884_059_Vis1AS_Home1A",17,5,18,524070,1,1
"1884_059_Vis1AS_Home1A",17,5,18,524520,10,4
"1884_059_Vis1AS_Home1A",17,5,18,528170,7,2
"1884_059_Vis1AS_Home1A",17,5,18,528270,0,5
"1884_059_Vis1AS_Home1A",18,6,19,566670,1,1
"1884_059_Vis1AS_Home1A",18,6,19,567170,0,5
"1884_059_Vis1AS_Home1A",18,6,19,567170,2,2
"1884_059_Vis1AS_Home1A",19,6,20,580420,1,1
"1884_059_Vis1AS_Home1A",19,6,20,580870,2,2
"1884_059_Vis1AS_Home1A",19,6,20,580870,0,5
"1884_059_Vis1AS_Home1A",20,6,21,597220,1,1
"1884_059_Vis1AS_Home1A",20,6,21,597720,10,4
"1884_059_Vis1AS_Home1A",20,6,21,597920,0,5
"1884_059_Vis1AS_Home1A",21,6,22,617670,1,1
"1884_059_Vis1AS_Home1A",21,6,22,618170,10,4
"1884_059_Vis1AS_Home1A",21,6,22,618270,0,5
"1884_059_Vis1AS_Home1A",22,6,24,654870,1,1
"1884_059_Vis1AS_Home1A",22,6,24,655270,10,4
"1884_059_Vis1AS_Home1A",22,6,24,655520,0,5
"1884_059_Vis1AS_Home1A",23,6,25,675720,1,1
"1884_059_Vis1AS_Home1A",23,6,25,676170,0,5
"1884_059_Vis1AS_Home1A",23,6,25,676170,2,2
"1884_059_Vis1AS_Home1A",24,7,26,820270,1,1
"1884_059_Vis1AS_Home1A",24,7,26,820820,2,2
"1884_059_Vis1AS_Home1A",24,7,26,820820,0,5
"1884_059_Vis1AS_Home1A",25,7,27,831720,1,1
"1884_059_Vis1AS_Home1A",25,7,27,832220,2,2
"1884_059_Vis1AS_Home1A",25,7,27,832220,0,5
"1884_059_Vis1AS_Home1A",26,7,29,858770,1,1
"1884_059_Vis1AS_Home1A",26,7,29,859320,2,2
"1884_059_Vis1AS_Home1A",26,7,29,859320,0,5
"1884_059_Vis1AS_Home1A",27,7,30,872370,1,1
"1884_059_Vis1AS_Home1A",27,7,30,872820,10,4
"1884_059_Vis1AS_Home1A",27,7,30,873120,255,16
"1884_059_Vis1AS_Home1A",27,7,30,873670,255,16
"1884_059_Vis1AS_Home1A",27,7,30,874120,255,16
"1884_059_Vis1AS_Home1A",27,7,30,874470,255,16
"1884_059_Vis1AS_Home1A",27,7,30,874720,6,2
"1884_059_Vis1AS_Home1A",27,7,30,875570,6,3
"1884_059_Vis1AS_Home1A",27,7,30,876570,3,2
"1884_059_Vis1AS_Home1A",27,7,30,876570,0,5
"1884_059_Vis1AS_Home1A",28,8,31,905120,1,1
"1884_059_Vis1AS_Home1A",28,8,31,905570,0,5
"1884_059_Vis1AS_Home1A",28,8,31,905570,2,2
"1884_059_Vis1AS_Home1A",29,8,32,914470,1,1
"1884_059_Vis1AS_Home1A",29,8,32,914870,10,4
"1884_059_Vis1AS_Home1A",29,8,32,921170,8,2
"1884_059_Vis1AS_Home1A",29,8,32,921320,0,5
"1884_059_Vis1AS_Home1A",30,9,33,948470,1,1
