"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1884_094_Vis4AX_Home4A",1,18587,-0.775491,59.9127,6.43044
"1884_094_Vis4AX_Home4A",1,18637,-0.646983,53.2257,6.19884
"1884_094_Vis4AX_Home4A",1,18687,-0.549252,46.5783,5.90142
"1884_094_Vis4AX_Home4A",1,18737,-0.482295,39.9699,5.53818
"1884_094_Vis4AX_Home4A",1,18787,-0.446112,33.4008,5.10912
"1884_094_Vis4AX_Home4A",1,18837,-0.440703,26.87112,4.61424
"1884_094_Vis4AX_Home4A",1,18887,-0.466071,20.38059,4.05354
"1884_094_Vis4AX_Home4A",1,18937,-0.522213,13.9293,3.42702
"1884_094_Vis4AX_Home4A",1,18987,-0.609129,7.51728,2.73468
"1884_094_Vis4AX_Home4A",1,19037,-0.726819,1.144503,1.976517
"1884_094_Vis4AX_Home4A",1,19087,-3.25473,4.73838,3.49416
"1884_094_Vis4AX_Home4A",1,19137,-6.01953,8.48808,4.95417
"1884_094_Vis4AX_Home4A",1,19187,-8.78001,12.19659,6.339
"1884_094_Vis4AX_Home4A",1,19237,-11.53623,15.86391,7.64874
"1884_094_Vis4AX_Home4A",1,19287,-14.2881,19.48998,8.8833
"1884_094_Vis4AX_Home4A",1,19337,-17.03568,23.07483,10.04274
"1884_094_Vis4AX_Home4A",1,19387,-19.77894,26.61849,11.12706
"1884_094_Vis4AX_Home4A",1,19437,-22.51788,30.1209,12.1362
"1884_094_Vis4AX_Home4A",1,19487,-25.25256,33.582,13.07022
"1884_094_Vis4AX_Home4A",1,19537,-27.98289,37.002,13.92909
"1884_094_Vis4AX_Home4A",1,19587,-30.7089,40.3809,14.71284
"1884_094_Vis4AX_Home4A",1,19637,-33.4308,43.7184,15.42144
"1884_094_Vis4AX_Home4A",1,19687,-36.1482,47.0148,16.05489
"1884_094_Vis4AX_Home4A",1,19737,-38.8611,50.2701,16.61322
"1884_094_Vis4AX_Home4A",1,19787,-41.5701,53.484,17.0964
"1884_094_Vis4AX_Home4A",1,19837,-44.2746,56.6568,17.50446
"1884_094_Vis4AX_Home4A",1,19887,-46.9746,59.7882,17.83734
"1884_094_Vis4AX_Home4A",1,19937,-49.6707,62.8785,18.0951
"1884_094_Vis4AX_Home4A",1,19987,-52.3623,65.9274,18.27774
"1884_094_Vis4AX_Home4A",1,20037,-55.0494,68.9355,18.3852
"1884_094_Vis4AX_Home4A",1,20087,-57.7323,71.9019,18.41757
"1884_094_Vis4AX_Home4A",1,20137,-60.411,74.8275,18.37476
"1884_094_Vis4AX_Home4A",1,20187,-63.0855,77.7117,18.25683
"1884_094_Vis4AX_Home4A",1,20237,-65.7555,80.5548,18.06375
"1884_094_Vis4AX_Home4A",1,20287,-68.4213,83.3565,17.79552
"1884_094_Vis4AX_Home4A",1,20337,-71.0826,86.1171,17.45217
"1884_094_Vis4AX_Home4A",1,20387,-73.7397,88.8363,17.03367
"1884_094_Vis4AX_Home4A",1,20437,-76.3926,91.5144,16.54005
"1884_094_Vis4AX_Home4A",1,20487,-79.0413,94.1514,15.97128
"1884_094_Vis4AX_Home4A",1,20537,-81.6855,96.7473,15.32736
"1884_094_Vis4AX_Home4A",1,20587,-84.3252,99.3018,14.60829
"1884_094_Vis4AX_Home4A",1,20637,-86.961,101.8149,13.8141
"1884_094_Vis4AX_Home4A",1,20687,-89.5923,104.2869,12.94476
"1884_094_Vis4AX_Home4A",1,20737,-92.2191,106.7178,12.0003
