"game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",1,1,1,"top",677,719,702,586,835,345,427,861,502,2188,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",1,2,1,"top",677,719,702,586,835,345,427,861,502,2188,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",1,3,1,"top",677,719,702,586,835,345,427,861,502,2188,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",1,4,1,"top",677,719,702,586,835,345,427,861,502,2188,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",1,5,1,"top",677,719,702,586,835,345,427,861,502,2188,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",2,6,1,"top",677,719,702,586,835,345,427,861,502,8801,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",2,7,1,"top",677,719,702,586,835,345,427,861,502,8801,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",3,8,1,"top",677,719,702,586,835,345,427,861,502,9829,8801,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",3,9,1,"top",677,719,702,586,835,345,427,861,502,9829,8801,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",3,10,1,"top",677,719,702,586,835,345,427,861,502,9829,8801,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",3,11,1,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",3,12,1,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",4,13,1,"top",677,719,702,586,835,345,427,861,502,3654,9829,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",4,14,1,"top",677,719,702,586,835,345,427,861,502,3654,9829,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",4,15,1,"top",677,719,702,586,835,345,427,861,502,3654,9829,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",4,16,1,"top",677,719,702,586,835,345,427,861,502,3654,9829,NA,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",5,17,1,"top",677,719,702,586,835,345,427,861,502,8569,3654,9829,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",5,18,1,"top",677,719,702,586,835,345,427,861,502,8569,3654,9829,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",5,19,1,"top",677,719,702,586,835,345,427,861,502,8569,3654,9829,NA
"1884_143_Vis4BE_Home4A","Home4A","Vis4BE",5,20,1,"top",677,719,702,586,835,345,427,861,502,8569,3654,9829,NA
