distance,time,angle,catch
20.64973627265008,2500,49.57184087182304,1
54.47430642688347,5100,232.62977118849386,1
246.69996064257893,5450,318.1822984512868,0
91.15719567785091,1850,247.351937075594,0
62.93492768646039,4000,210.89404294523186,1
48.36464535691334,3750,303.1178464064898,1
178.98437217581318,3600,202.46087467770775,0
37.161102461713924,2250,323.5674488955993,0
177.94990928471975,2200,28.2517694920565,0
55.43650263319288,5550,323.9254734112549,1
72.58187119729003,3050,299.8380451148744,0
131.59626052387506,1700,10.905877550488064,0
188.28767498553907,650,357.0296663717828,0
150.14684459148285,1800,322.23569210833824,0
254.6256721897413,450,123.6506477748809,0
131.51936029872712,2200,238.40398845122135,0
231.3904310055061,150,37.8547055850629,0
224.62806506501275,300,309.1976023890288,0
222.6327540262214,800,199.375540885471,0
101.4382247259878,2250,257.0689747380833,0
60.376415018200596,2200,359.96703409854257,0
60.27497146618984,2850,292.1710922842293,0
166.9280240010646,2800,49.14516284738538,0
177.90987743169293,5200,323.16430377757143,0
272.4439364261572,50,103.90569795631467,0
96.02376554317168,4550,88.66114689426263,0
281.47643228620404,5150,229.63401602304592,0
99.73639563093305,3750,305.2857491287229,0
222.81151849085364,550,180.0090363727824,0
31.42488989479515,4250,294.29012397050246,1
186.43103705298105,4950,246.3178422820076,0
224.61432988106523,4350,335.2653103205355,0
47.06371116879755,3300,316.8291115511522,1
18.14629264533116,4850,200.21828799039952,1
96.46786650056067,5800,23.660613034016905,0
264.11775062166873,50,91.94318189556435,0
63.382350524495386,3850,32.52230075422597,1
101.26697254829382,4150,284.6381171242782,0
259.5259849173227,350,34.97180051362031,0
140.13651548115502,2000,239.12322459076458,0
4.951210179340009,4250,134.1456217602356,1
142.01548088418707,1650,269.7930500007445,0
148.9705828123999,6200,252.05400281927817,0
156.55830891399407,4650,90.33425136996573,0
148.33571417399418,2500,237.15620512750502,0
244.88387188087606,300,164.98530824684158,0
57.55973023642484,5300,310.7748750091905,1
270.5270367255184,100,193.93311604280325,0
