distance,time,angle,catch
71.01630153852001,3700,28.37047037756149,0
196.4292242484533,1050,62.47724395105075,0
45.48178844471709,1900,207.32634309723085,0
208.4440037922895,1700,352.3662699983571,0
156.69959424532664,6100,44.268266109620335,0
161.66347149909902,3250,64.5882943291316,0
157.89837417874196,1250,21.685167872751453,0
110.86826332851076,5050,47.52412433158942,1
13.54272882287761,4350,37.504251029190165,1
47.061693998516446,2900,34.70877840482024,1
21.010330712532824,4650,56.11096284754085,1
158.40526521533303,6300,48.313418814742484,0
226.34119728509435,2150,347.2713136324969,0
172.80618785926043,4100,207.15041890254702,0
29.126200113761865,6200,245.26883835202847,1
292.4599049325565,100,133.54822950060768,0
112.01544096363857,1700,196.95362657276837,0
146.45630301991102,6500,274.1890035046089,0
76.28601471914757,2700,332.40171878831086,0
23.408559334568203,3750,114.39164209574896,1
35.9462594081902,4700,95.3677600962904,1
94.9489326290717,3950,206.26047996979133,0
33.96740154320903,2850,135.8143522572813,1
251.1320528348781,600,350.07268879054465,0
108.4998900023918,2500,66.01836352702071,0
66.43401487980385,5643,32.509918256894856,1
64.27053753447223,3927,57.40314750539097,0
91.28548994967657,1848,155.13142733681343,0
164.0618965319187,3234,328.2513648683058,0
100.40845316989002,3993,138.83083932790606,0
126.87337485012371,2871,124.39307540221654,0
53.58455185228295,4257,337.2129146577232,1
308.8576728767638,66,211.03125827578953,0
69.9190974797222,2013,344.5448684996736,0
290.4954955876941,99,55.82343817393394,0
218.7321955403511,726,50.02629821669606,0
295.04322771396204,198,356.302033252898,0
308.0936390372577,66,18.1215260831882,0
145.07977814157977,5412,138.72025257880603,0
161.50912912481104,1221,251.60172324737738,0
219.99940026111437,4950,279.1916711009564,0
256.1073604957831,198,359.8309057252038,0
258.3406337762025,3795,215.08832483365362,0
184.62704002875634,3399,235.43792894372277,0
43.37245362266237,3861,218.1241363426602,1
287.5888685976041,5709,293.4518905857225,0
240.80465695922493,1353,281.9335217158267,0
179.11049848275226,6171,273.6340288534967,0
181.4381832786032,4092,224.52397975578515,0
93.65040665507011,2211,264.9359774191622,0
73.1438810898082,4422,48.95382220546537,1
87.36902594443869,2607,295.8512565107418,0
186.89524546055205,2442,248.06829829252015,0
232.28016511318825,1650,229.3844525834847,0
156.1013072206636,5016,330.18158663473065,0
80.84522314923748,3432,129.86713545964923,0
188.68116945455898,4257,201.7250808007647,0
221.43646028667004,891,322.8588553118935,0
194.50540039096597,3861,196.18659407717857,0
151.18571974197863,3597,241.2818991252214,0
187.53954701774236,5000,230.8159361083399,0
193.27852674523882,1600,283.40250877580564,0
280.47471092519197,100,84.85687873300007,0
146.9360170993361,5000,175.56128486167256,0
210.55372859650336,3150,195.26673162597805,0
128.6391086956844,4300,170.84743958518868,0
150.806365933625,2350,210.4410586164267,0
268.56002006032094,3550,243.77710369978405,0
