distance,time,angle,catch
253.39281749104492,1188,177.89487697279455,0
109.7267945426731,3498,266.9883664983906,0
143.6436571295875,3795,48.24908693627778,0
227.598458436717,3498,177.7094795688786,0
94.81135996429961,2079,188.98531369926764,0
153.1887341954688,1386,358.66418634009483,0
322.38560493466514,6171,290.6570664069261,0
228.75156754282582,3300,305.88408611900365,0
211.19836747550866,1320,244.26706989454613,0
119.32510213821334,6468,6.987540789019469,0
131.6728956103343,4950,303.41394541443674,0
111.97591340896308,4059,305.1429057176235,0
68.84150190234087,5214,338.42662949178276,0
72.5527619357113,4686,262.0376475602308,0
226.79715720142966,5450,235.51490734715355,0
81.52546373299573,4750,260.1140479414728,1
306.0481209811457,4300,339.5080745546222,0
162.72777452804425,1150,71.85128169625594,0
141.66831562950128,3200,28.59134684388155,0
97.8995354980298,3250,233.14408982660945,0
214.70991531359238,3700,17.090035085472817,0
264.4008369039705,3700,37.416968800343014,0
105.97224550883547,2700,20.2552009907299,0
39.3370339305088,2350,7.885295904239879,0
64.40260395426569,6250,69.79506716746955,1
77.54949106370718,3500,357.1269617810044,0
209.20511966462485,3050,42.314302724999564,0
78.04200610863356,5150,266.45703198999126,1
185.8350270813702,1350,301.318316427811,0
62.686948536118734,5050,215.28080802561792,1
20.592089119125344,2400,273.68558128965464,1
210.4062469630833,550,196.90569384438186,0
98.05598325207339,3350,353.45010783213326,0
35.75314164937119,4900,12.683081419573739,1
179.51166023342327,700,50.140829639775866,0
72.47292912012043,4450,99.55195825244502,1
263.5873079837115,100,239.21559209379043,0
326.9600555037419,4600,29.24845866429699,0
258.8883798214976,4650,145.03686855582978,0
69.17091019185739,5610,328.31876029108287,1
201.75497136164947,495,26.41319522066034,0
57.04138264260433,3366,65.3436309071501,1
291.31650677881265,6204,24.58789495515026,0
49.498043529517396,5544,232.2064212448806,1
105.53313846697634,3498,21.04087395212889,0
82.9792367253399,2178,259.4027648917032,0
262.2647127793787,5148,335.1652967903586,0
91.70787922698028,6204,1.1266863919784986,0
101.25222395872646,1980,244.08483369203384,0
146.20323450926966,2244,13.775723051937955,0
51.45069231837412,2805,302.56735069839146,0
254.48338568811127,231,88.15964943869251,0
120.04211241635163,1300,212.1564560044978,0
93.43039917505435,3500,139.3098212398387,0
110.5013624106056,2300,211.9360995685854,0
55.790056418057155,2550,324.7621446081497,0
101.25463680493846,5750,29.08326131771055,0
233.7205924883813,5100,44.38865891146449,0
42.13270770802656,1900,71.07782658335054,0
41.66237275876157,5100,60.774452737259125,1
281.2084144158208,4050,273.19037828352685,0
261.3094658633897,4250,30.995735178362345,0
205.05962173943462,3550,3.143799338639223,0
261.35680658965055,100,217.71118042098166,0
86.01773951052189,2750,44.1093255805892,0
238.4519071835472,250,37.75195530173369,0
208.72096460482837,3100,2.976527990034236,0
42.117269314261094,5250,335.44784416884596,1
310.2059935778321,5750,62.902875822233625,0
205.86421940407712,5400,325.7190809412835,0
221.29261547837987,450,70.73256448569737,0
229.98366382041138,5050,11.53526192333086,0
170.05883190496164,4850,327.2261186329051,0
105.85451478372993,2150,287.51003514172965,0
168.1138648666433,5450,261.0549421694576,0
75.9804408877048,6350,3.503585190756992,0
172.4746891473459,4100,55.9082242215592,0
175.72894304410983,2550,32.65994025407872,0
54.548931154056525,2800,258.5927551547505,0
219.0165642742576,5750,18.811027310951918,0
42.057304674693555,3800,28.19185293974391,1
270.16564889617257,100,160.29906060110443,0
201.18058176832076,800,297.4773959422234,0
180.90015596013177,4950,352.3808730150191,0
239.37985547764873,5450,20.415159835147,0
43.62787457807223,3050,272.9801996485912,1
226.71137345554592,1850,283.66674962118236,0
54.40925725444156,2750,161.1881387527211,0
166.48071613571344,4850,28.880143300860162,0
141.72393007283563,900,53.37524955163326,0
29.22181604161519,3400,183.2716300774107,1
146.80891509971354,5550,17.828389359345145,0
266.8420876859008,5150,309.249393744888,0
253.77997854432883,4900,25.192165679564635,0
99.0751783215655,3650,294.5839147231827,0
71.1588835062074,2150,148.5350993251399,0
90.28203265966046,4950,318.8433205210549,1
149.99288683734306,5300,92.6812654254528,0
74.51797855350075,6050,133.27195675869578,1
252.58506263138364,3650,341.25279665503933,0
15.336835966065484,3700,313.8112664400421,1
53.84863516821945,4500,327.027311366164,1
229.38910197274555,400,312.19368782479614,0
190.0054075640217,750,125.96533588168109,0
222.80446198853377,3750,155.77691880986524,0
150.2759809464653,4600,277.89368805352376,0
283.0447850769203,4350,318.43177440393305,0
257.726336663,100,127.27079627034698,0
242.64840323208395,2300,353.5746043785602,0
67.29147761685724,5700,280.9311799265165,1
48.2210645317998,2650,262.97655735926503,0
251.586439589299,4950,12.32213144989403,0
295.29963689760945,5600,9.97442127383448,0
150.71548829450276,2700,315.45380809188686,0
236.34803225592975,1100,315.1482732236487,0
50.92558278665056,4350,70.69209891394596,1
198.54206946114058,950,338.3216570369109,0
205.3952315344492,2805,274.31717724909,0
178.94448561960326,4785,333.19233492369654,0
89.36874298461404,2475,297.83311702231526,0
225.78438996462978,4554,197.43397570026693,0
163.51372541499384,6369,338.4633325563964,0
92.45092897277992,2838,40.614995508541526,0
125.78713028492263,2607,0.5066535041608571,0
194.05508270532366,2871,317.97913581277567,0
35.010890766302985,6072,287.01107558939725,1
235.01736524097532,891,207.8492933322926,0
168.7113683914039,2574,303.6945372064338,0
216.6347887785533,594,76.05246535884129,0
313.4174757517519,3861,19.30886903133773,0
181.52518820823764,4300,97.20801616201278,0
208.86114467896823,550,110.4778400957623,0
102.79611713255518,2350,237.6407791780831,0
215.67047014046685,5800,323.8902262312548,0
117.48456540632093,4250,334.3544899704943,0
85.47466463578552,2100,33.33221071749959,0
241.54536499332792,5300,57.81663899871035,0
106.00107979308513,5400,223.24490435415157,1
211.83099671164743,6000,279.6844332030442,0
265.8793349815852,2300,347.7485602859608,0
263.58767230058385,150,113.31284188486302,0
174.9679558841847,4750,16.262903195543526,0
165.0025249674986,4200,26.2119282471664,0
