distance,time,angle,catch
52.0493713915932,6350,35.445640520211484,0
132.95084106336483,5150,32.167738375554734,0
192.2668739343312,2750,345.3583039061601,0
162.30324888929366,950,23.82523927162504,0
157.2721247640614,5100,38.78566820281104,0
53.4810995483451,1950,297.1639756617062,0
251.6176796860666,100,148.9679442222523,0
262.9470468917459,6450,272.5094837237612,0
35.09943394415359,4200,344.82346988548096,1
267.4987082167127,3000,305.0470903440243,0
267.3481193593477,4900,33.636320448116805,0
131.38599515251846,3900,9.849294718357626,0
157.1808325012945,4550,153.9972841787399,0
35.85471950148263,5000,241.7985115207334,1
213.80695031492778,6000,37.62620336203892,0
228.41485615328986,500,344.32003756971693,0
50.225065770489536,4550,169.2427371000372,0
223.42252468497887,1000,255.0045543001317,0
183.05793103860563,5700,126.01382403285201,0
69.45231085896279,4600,65.43488995949832,1
111.4147793858719,6500,290.6697855296474,1
92.2852976487268,3200,32.89899424284374,0
78.7909580905068,4950,328.3865735055773,1
148.96256297291612,2350,18.036713220824442,0
24.346198887300677,2350,220.46208943612544,1
211.31670972310732,2900,240.3624424609923,0
87.68891551074172,2850,113.80369365359456,0
247.61659799135035,3400,326.7992988127623,0
40.241332822112135,4850,274.7776917029174,1
134.50266765124027,4650,234.72484970801304,0
129.39220568575837,2000,347.2594331607972,0
168.47971604475384,6250,346.8491285035439,0
260.260259628319,50,95.4817076300741,0
260.70947838404436,400,2.47216376682627,0
39.35506071371255,2700,79.37475119720422,1
38.26363790990082,2900,171.13998791963962,1
240.47105434319718,500,330.0606332836535,0
244.24366770839728,5050,177.2096664397655,0
96.45429951816558,1600,63.41018918621205,0
84.42410879766518,5300,146.4874976880431,0
242.68413469306148,5550,256.1842525428671,0
207.38256768361703,1600,280.13456701055935,0
25.959795459325157,3850,177.3989212381639,1
77.11062103867403,2250,237.9470658153914,0
243.15829385247298,300,92.37311449717868,0
75.38840439139165,4450,225.18537396441872,0
57.120853972607954,4050,295.2460148638012,1
228.89816926972222,250,0.793078748412654,0
27.448521035567662,3850,288.7675415088608,1
48.12620363377938,2100,293.40279663265454,0
179.84286816852094,5500,2.8600475052024716,0
197.05137466407078,3800,45.72300734232396,0
224.92162162151064,5600,11.467845281137802,0
129.26870947000285,4450,232.00051939715974,0
191.40075851605187,4950,39.449927981610166,0
175.84825536754693,1500,253.05963902108272,0
107.8170671274729,2000,132.5039457986852,0
139.22978483206467,3400,5.051436000437313,0
105.21326404902567,2900,119.68096779400366,0
270.96698860285545,6350,340.98021131828426,0
37.59587391576369,4800,303.47194256140875,1
169.3478233542138,4450,16.568339019434294,0
146.87427530525588,1850,260.7728236264322,0
91.98307155365111,2650,317.6949546739044,0
165.49752462244743,1200,116.81843487917686,0
100.52169608006821,3850,28.142467409148686,0
254.2281936484032,150,39.445331715938494,0
145.05800652967247,2400,305.9916444880861,0
22.903498162944434,4000,296.2372158915368,1
262.17688965190365,200,116.28145660874924,0
94.24421900408532,4950,64.3174729838474,0
184.4080787057064,3950,15.867839435991257,0
88.6509800392528,2850,6.3851793162370285,0
50.586744434683645,5800,289.7844427273298,1
72.51413701727408,5050,15.641561302722494,0
177.05300599063546,3400,334.3869234864176,0
52.05897349823563,2300,117.169520645631,0
219.986696181333,650,88.04042749886946,0
101.64246300070656,6550,345.538603894767,1
286.92650450986577,100,104.9217925648554,0
254.58821984164783,200,139.231228965083,0
149.96288849131975,3000,72.23346212105162,0
264.46142710620387,100,106.4966151033746,0
164.47491413321976,1000,291.77023511777065,0
