distance,time,angle,catch
183.79242250987934,4587,25.948291168363255,0
133.21096937602397,2607,32.969970779923884,0
222.16523636092145,891,278.55382185461315,0
55.8538720752644,3927,15.839495509123736,1
178.09981017162818,2574,9.629643431871187,0
127.31742179015761,2250,2.984354982496253,0
269.13912396678785,4950,293.4282071608313,0
157.09920771262375,1200,270.4140103313742,0
199.87099754476637,4450,346.86515453390643,0
184.1339833269242,3950,351.91739740919724,0
112.23308713155848,5300,30.005258024068223,1
174.09524705068776,2500,14.247142350168833,0
185.2042183091951,5400,320.7244862179387,0
222.74637363694612,2250,322.50977684324624,0
238.13910640232191,350,74.4440641472064,0
265.90290796350837,5550,277.30015652134057,0
87.1976531904959,4450,71.35269780686104,1
209.0179019016553,4323,36.534614384531835,0
176.63714309467872,3531,74.80935010290477,0
36.93555036885197,2607,7.874083265590169,1
202.13691647024797,6171,312.5475600377169,0
89.57448343747231,4950,86.10703847573919,0
59.104653419845036,4521,34.05122958797118,0
325.6430733816551,5445,303.26902994055325,0
76.32295234207074,2871,29.56890551580383,0
34.764505958951865,4026,51.56303482626912,1
204.87383497362467,1848,300.55554259562484,0
108.27105657422946,1716,226.24302490830024,0
88.51899934666511,6270,23.382357827604398,0
282.2608712214465,33,84.99429237740651,0
212.56872937882937,3927,354.4266508991617,0
210.77451019772292,2013,343.2955389765954,0
270.29268840399664,99,131.63252583686324,0
256.33275375802054,2475,297.5921512035542,0
106.18768897668882,3650,57.8190696113046,0
109.89087686464242,1900,20.66758390910742,0
263.69130917843404,200,338.4703068326253,0
105.20718243489843,2900,54.67854242228894,0
147.85586263978036,1200,117.44813970205283,0
258.2227610745657,200,247.5693412382334,0
163.4365024526651,4500,191.17222624282869,0
200.86302986674772,2650,67.55802636684423,0
62.942528746865584,3000,311.98615730787975,0
105.31811616896688,5900,80.06995938634248,1
17.870574649982856,3600,108.08419719681656,1
242.0723401247652,5100,296.05474381153454,0
254.0909998131575,6450,273.01259997104836,0
204.65008005972047,2200,257.1183534498984,0
96.82513591361491,2750,264.61159751919024,0
270.1195479088842,100,58.065597811362096,0
220.4534654733284,4800,286.08192751626245,0
139.82501598015287,1300,203.37191121378277,0
232.0676508221687,5450,307.8822348198727,0
81.07975758011368,4100,246.1345633169334,1
124.93436972178634,1400,270.67260795945356,0
224.4041407689484,6500,260.91457642137823,0
327.8590958713819,3700,310.1783030976042,0
253.08059476245901,800,216.41896406046146,0
