distance,time,angle,catch
235.09605204785976,3531,11.576314305767893,0
228.4471516024001,2343,325.4740194703967,0
71.79279444749312,2310,8.391374863252283,0
59.853208438061216,5676,208.2197270854934,0
125.7843771329349,1221,278.7500199664269,0
185.49807853635573,5544,52.14511218995211,0
289.69899352220745,4752,6.584012779913294,0
87.002624071806,3450,9.29917622346619,0
39.738211649368424,2950,63.960348580533434,1
66.58967420493961,2400,253.6260999402303,0
145.80909038805677,1250,304.17524621164614,0
164.77945509953602,2900,4.636992550081899,0
229.2113205789365,700,265.2804336298766,0
189.82522121540012,4600,126.95386318284437,0
181.85045502483626,4300,26.800990080374163,0
177.47849241372882,2950,336.848262954685,0
223.01864425516086,650,220.50446163823338,0
214.30195626829916,5500,348.274011090365,0
271.7692429698585,100,189.89211408773764,0
85.36231404103334,1750,270.623043188295,0
262.7795798979251,1850,338.60200266422976,0
253.69521440297214,150,71.3125102721487,0
186.20448714531557,900,57.49846814586893,0
80.77300855818112,1950,211.7757720822047,0
198.7736111109571,5445,306.7949112929499,0
320.6847063470286,3366,339.0451282625807,0
45.48655966117904,3168,82.24757318615659,1
138.56058479975465,4125,116.12388019681521,0
216.63142850422236,6369,310.94321944714596,0
156.1155558048268,6501,300.92005410974986,0
129.44498319623708,3729,22.679912986092027,0
168.23891558263207,3531,336.7150868444793,0
93.90913406021804,2950,179.76081634462423,0
214.6858083897024,3950,281.00618559894315,0
110.29438527629999,3100,326.5679655291884,0
199.8339761852573,950,287.34268220828613,0
174.35855511952948,1850,321.33058605591526,0
83.30865729958683,1800,12.688492529796179,0
144.90439605536474,5050,87.98321337800677,0
130.49126770345148,3250,1.993416902674511,0
144.01874278648594,5650,154.0103289887142,0
44.34689488678999,4200,25.229185973484,1
232.864976646905,750,158.64731729920106,0
244.0104551562084,1100,312.9891015218537,0
197.90106458637356,2500,336.0859502478095,0
279.0342540406285,100,130.6670148931629,0
274.3643547343568,1450,307.0168760275023,0
59.71773213116855,5350,276.5468718363235,1
155.15373378934973,5350,0.46575111279010173,0
259.5361562089182,150,244.65146394671547,0
251.7347311049868,5550,331.92863371400045,0
32.41317592230049,2600,280.6364465666261,1
57.12671721795328,1950,286.86363132291615,0
188.80602211751614,5400,13.241035420329347,0
189.66994513596504,2200,304.5108313457815,0
30.7611833376091,3350,45.30173505719405,1
175.80488879985674,850,74.9832569644321,0
137.39497136938493,5300,316.12439161904007,0
273.2481895197295,4500,297.9803071683758,0
171.10729844570307,5750,85.15243635974717,0
18.971056238385884,4600,333.31769748013636,1
27.8499796332062,2650,352.47397749440506,1
276.68508802920695,3850,323.13717849178033,0
47.8427720167843,3300,144.3097064161031,1
147.0011630961456,3200,329.6375859021344,0
69.53820462695307,6500,270.49526123668966,1
298.6946147187291,5550,347.40476778369543,0
77.12342362278791,5600,108.23407851064985,1
209.51976492791798,2250,7.366988303121978,0
280.37036414803185,100,199.8439292444515,0
174.96511043157832,5650,55.962220003456295,0
246.7278354116678,250,333.5243761257458,0
69.57399000524548,5350,323.51616172574217,1
124.47055530208742,4900,35.88821417062619,0
259.76846155792276,1850,306.4656169068018,0
207.56483528812893,450,106.78043935948502,0
203.79045928035984,1450,301.4631945066354,0
41.47447662092917,3000,13.692742323687,1
58.9258889050475,2800,3.878562430452832,0
237.95714479748682,350,84.05377495476037,0
307.65285673710235,5000,331.8756755999433,0
