distance,time,angle,catch
140.38198557250857,1400,312.73788892089885,0
132.81202605524848,5250,139.4507520349812,0
72.40622643460992,4300,27.73928053502317,1
214.5637990909464,850,265.68809118194986,0
192.20851829606826,3050,157.85971745032484,0
73.21860051994985,6300,149.28040249620395,0
68.97593762066595,2250,200.96153558682605,0
74.00935744998736,3800,359.6491509230855,0
185.38923002723217,4750,314.3034644566605,0
145.82788937105283,1700,267.3675818393118,0
105.7795996018046,5500,303.52208084065256,0
49.5636251985264,5000,52.86281907802462,1
54.21802770195538,6650,335.12519024570946,1
195.16499974290983,2350,2.972018540947891,0
258.18415688945845,200,48.211005406400574,0
44.29374021066634,5750,273.63126582741575,1
158.50147239114216,4000,117.80005708288118,0
149.17456689922042,1450,252.71767298909617,0
172.34872253443018,2450,95.79217902939263,0
62.89447291477686,3900,224.73940516994236,1
182.7081360676092,5250,207.92017666530086,0
200.65282522257192,5500,49.65554221286687,0
175.62954410690705,1550,0.521503357326452,0
267.67035131384233,200,116.79015401776144,0
107.16072591229492,6200,69.07599262977533,0
287.47915554225835,4950,174.10740750685514,0
240.7355309231481,5000,324.892934324503,0
79.82403463619214,3900,260.55602588464194,0
45.38398547791941,4200,151.15254508448623,1
96.56296959730474,4250,148.39353565547762,0
216.41615702763508,5700,199.00848052872797,0
64.31384789024833,2450,333.78826876576,0
252.37605205718728,250,267.84646582428826,0
222.274412589956,1450,173.7206615963761,0
212.65309028330626,6250,348.55427637299994,0
106.94276045088839,3150,341.32035995646953,0
141.67335381690518,2750,256.5930647752276,0
164.7452488414291,1400,155.37643623774053,0
154.97480995752179,1150,53.88064916196326,0
142.6639883337351,4150,349.19941567683765,0
283.40467333911414,5600,334.9623572306656,0
175.5331729450875,800,56.64909310750804,0
97.83741071517585,5450,268.2719537236403,0
336.9873779468009,4750,203.55959185781967,0
57.68231728250869,4300,282.39878578302523,1
231.3369008405274,1150,279.94301384589016,0
104.36310450547168,3200,86.24614601978578,0
162.12304066273245,3250,168.23022805640485,0
56.20757070502155,3700,231.02594212495592,1
56.127157185893516,3700,212.3413743137162,1
146.24303571652533,2700,77.67058613777994,0
209.26080625107514,2350,232.82250207789684,0
315.11736898587486,6250,14.812672125574181,0
310.51310095042686,3500,331.5709996441734,0
56.161975364297874,3050,78.88789039930393,0
284.8382089442707,2100,260.978114193904,0
192.0762964866826,6100,234.81882656098668,0
228.2777335725059,1650,347.68796931679435,0
68.55717048493179,3850,107.47184735973141,1
166.9010543049384,4250,106.4895225326535,0
202.0339933581723,1900,161.53044952390857,0
187.22725789363577,4000,257.9865912891691,0
201.50086622109094,4150,236.36543233448197,0
70.38769392344092,2600,244.2717055788367,0
225.58412605416189,1400,316.27036083817313,0
82.86268906480163,5050,192.52931588727796,0
116.6883651894224,4250,300.06639224768617,0
92.73292039238278,5100,184.76475599344326,1
153.52609135274045,2950,126.51725758161737,0
211.63795828777407,600,59.34597011232279,0
93.74680674033652,5250,209.23684100414033,1
277.9886626904055,50,68.86260874815544,0
287.0291887172801,3800,203.7330985881109,0
267.93044717427244,250,298.5070874570813,0
242.5616803766415,1850,321.4748502510821,0
39.67441767814623,4650,219.48403517337732,1
203.91006506450336,3050,40.960254685666484,0
124.40757159023723,6400,260.6824309817661,1
298.71861141820403,5150,5.777464312537404,0
154.60819662358657,1350,139.46418677365705,0
209.06826836153303,5050,223.74126440270135,0
228.04279940226135,2400,287.0126211904705,0
230.84609629935264,550,120.98292857268535,0
154.1750449903709,3350,186.42199763119038,0
244.95303649648847,4900,214.11258791272851,0
258.2454387322262,700,8.261255707108319,0
303.2203519623477,4450,322.2463924036294,0
269.0341501933165,100,91.23757737892772,0
78.17893909621696,4600,142.3002215268624,1
38.37898261627061,4650,83.66529459769939,1
190.3134270721065,5610,217.52488256756723,0
237.4665805892063,495,40.345321824283914,0
94.84035185700229,3366,319.18089112594396,0
178.16288315269261,6204,93.50965076759707,0
130.0699141016092,5544,208.52010304208144,0
50.12673918389265,3498,45.27526400469246,1
103.8936293951655,2178,268.8207485842294,0
127.70405046113457,5148,58.14000518517962,0
57.333180894926805,6204,95.42685702758291,1
84.76544544775368,1980,144.06220812749035,0
36.92272992768141,2244,66.72590587668165,0
183.38177617467883,2805,102.96608506986166,0
255.47382406000423,231,167.9943292823329,0
242.4045167855789,3597,281.9494513134586,0
96.15362971619948,1980,138.03751078620542,0
195.65947314786473,891,59.31523100102184,0
256.81750150244824,6336,159.64049049684974,0
97.83897083524539,4719,307.67354228619297,0
112.21983140661902,5610,333.63258136397565,1
196.41771927995703,5973,309.5649169951425,0
193.12669565080847,3696,240.48024636941102,0
195.97807788191514,4092,58.722120044564015,0
159.0131360144614,6138,281.7264543739124,0
296.8020816721642,6468,237.39309398229875,0
215.7569827241056,2112,50.527561961633694,0
131.5225467075604,3168,53.831947649312056,0
54.43631952437637,2244,76.07062746490516,0
92.83049344030228,2508,131.47058466910073,0
124.23291850785763,4587,356.56723009031043,0
44.824510015057584,5907,50.91326410897261,1
192.45489906204,2607,165.9726654616302,0
154.70054211928283,1617,96.37010251588741,0
206.58063383223995,5412,13.279545194234899,0
168.93490532169486,3531,65.46423706003904,0
244.56835784135365,594,63.77803485139488,0
131.66789081359207,1848,318.6469939319895,0
51.03925340088744,3993,22.67154539411098,1
199.015832575828,1551,349.11813539107334,0
26.95267211121243,2772,201.87863389647396,1
126.04847996552756,4620,160.00111171253587,0
76.3641231210704,5841,161.04473653217062,0
