"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1884_015_Vis4AM_Home4A",1,1,1,19725,1,1
"1884_015_Vis4AM_Home4A",1,1,1,20225,0,5
"1884_015_Vis4AM_Home4A",1,1,1,20225,2,2
"1884_015_Vis4AM_Home4A",2,1,2,34875,1,1
"1884_015_Vis4AM_Home4A",2,1,2,35325,10,4
"1884_015_Vis4AM_Home4A",2,1,2,35525,0,5
"1884_015_Vis4AM_Home4A",3,1,3,56825,1,1
"1884_015_Vis4AM_Home4A",3,1,3,57275,2,2
"1884_015_Vis4AM_Home4A",3,1,3,57275,0,5
"1884_015_Vis4AM_Home4A",4,1,4,73725,1,1
"1884_015_Vis4AM_Home4A",4,1,4,74175,10,4
"1884_015_Vis4AM_Home4A",4,1,4,76725,255,16
"1884_015_Vis4AM_Home4A",4,1,4,77425,8,2
"1884_015_Vis4AM_Home4A",4,1,4,78825,8,3
"1884_015_Vis4AM_Home4A",4,1,4,80475,6,2
"1884_015_Vis4AM_Home4A",4,1,4,81325,0,5
"1884_015_Vis4AM_Home4A",5,2,5,112225,1,1
"1884_015_Vis4AM_Home4A",5,2,5,112725,2,2
"1884_015_Vis4AM_Home4A",5,2,5,113375,2,3
"1884_015_Vis4AM_Home4A",5,2,5,114625,6,2
"1884_015_Vis4AM_Home4A",5,2,5,115175,0,5
"1884_015_Vis4AM_Home4A",6,2,6,151575,1,1
"1884_015_Vis4AM_Home4A",6,2,6,152025,0,5
"1884_015_Vis4AM_Home4A",6,2,6,152025,2,2
"1884_015_Vis4AM_Home4A",7,2,7,174025,1,1
"1884_015_Vis4AM_Home4A",7,2,7,174475,10,4
"1884_015_Vis4AM_Home4A",7,2,7,174525,255,16
"1884_015_Vis4AM_Home4A",7,2,7,175775,255,16
"1884_015_Vis4AM_Home4A",7,2,7,176425,4,2
"1884_015_Vis4AM_Home4A",7,2,7,177225,4,3
"1884_015_Vis4AM_Home4A",7,2,7,178325,3,2
"1884_015_Vis4AM_Home4A",7,2,7,178775,0,5
"1884_015_Vis4AM_Home4A",8,3,8,210275,1,1
"1884_015_Vis4AM_Home4A",8,3,8,210775,0,5
"1884_015_Vis4AM_Home4A",8,3,8,210775,2,2
"1884_015_Vis4AM_Home4A",9,3,9,230525,1,1
"1884_015_Vis4AM_Home4A",9,3,9,230975,0,5
"1884_015_Vis4AM_Home4A",9,3,9,230975,2,2
"1884_015_Vis4AM_Home4A",10,3,10,255275,1,1
"1884_015_Vis4AM_Home4A",10,3,10,255775,2,2
"1884_015_Vis4AM_Home4A",10,3,10,255775,0,5
"1884_015_Vis4AM_Home4A",11,3,11,277575,1,1
"1884_015_Vis4AM_Home4A",11,3,11,278025,10,4
"1884_015_Vis4AM_Home4A",11,3,11,278175,0,5
"1884_015_Vis4AM_Home4A",12,3,12,307025,1,1
"1884_015_Vis4AM_Home4A",12,3,12,307425,10,4
"1884_015_Vis4AM_Home4A",12,3,12,307575,0,5
"1884_015_Vis4AM_Home4A",13,3,13,332975,1,1
"1884_015_Vis4AM_Home4A",13,3,13,333475,2,2
"1884_015_Vis4AM_Home4A",13,3,13,333475,0,5
"1884_015_Vis4AM_Home4A",14,3,14,356775,1,1
"1884_015_Vis4AM_Home4A",14,3,14,357225,2,2
"1884_015_Vis4AM_Home4A",14,3,14,357225,0,5
"1884_015_Vis4AM_Home4A",15,3,15,382775,1,1
"1884_015_Vis4AM_Home4A",15,3,15,383225,0,5
"1884_015_Vis4AM_Home4A",15,3,15,383225,2,2
"1884_015_Vis4AM_Home4A",16,4,16,417025,1,1
"1884_015_Vis4AM_Home4A",16,4,16,417525,2,2
"1884_015_Vis4AM_Home4A",16,4,16,417525,0,5
"1884_015_Vis4AM_Home4A",17,4,17,437275,1,1
"1884_015_Vis4AM_Home4A",17,4,17,437775,2,2
"1884_015_Vis4AM_Home4A",17,4,17,437775,0,5
"1884_015_Vis4AM_Home4A",18,4,18,456625,1,1
"1884_015_Vis4AM_Home4A",18,4,18,457075,0,5
"1884_015_Vis4AM_Home4A",18,4,18,457075,2,2
"1884_015_Vis4AM_Home4A",19,4,19,480525,1,1
"1884_015_Vis4AM_Home4A",19,4,19,481025,10,4
"1884_015_Vis4AM_Home4A",19,4,19,481325,255,16
"1884_015_Vis4AM_Home4A",19,4,19,481825,255,16
"1884_015_Vis4AM_Home4A",19,4,19,482275,255,16
"1884_015_Vis4AM_Home4A",19,4,19,482425,4,2
"1884_015_Vis4AM_Home4A",19,4,19,483925,4,3
"1884_015_Vis4AM_Home4A",19,4,19,484825,3,2
"1884_015_Vis4AM_Home4A",19,4,19,485925,0,5
"1884_015_Vis4AM_Home4A",20,5,20,638375,1,1
"1884_015_Vis4AM_Home4A",20,5,20,638775,10,4
"1884_015_Vis4AM_Home4A",20,5,20,638875,0,5
"1884_015_Vis4AM_Home4A",21,5,21,667525,1,1
"1884_015_Vis4AM_Home4A",21,5,21,667975,10,4
"1884_015_Vis4AM_Home4A",21,5,21,668975,255,16
"1884_015_Vis4AM_Home4A",21,5,21,669775,255,16
"1884_015_Vis4AM_Home4A",21,5,21,670375,255,16
"1884_015_Vis4AM_Home4A",21,5,21,671025,7,2
"1884_015_Vis4AM_Home4A",21,5,21,672675,7,3
"1884_015_Vis4AM_Home4A",21,5,21,673975,6,2
"1884_015_Vis4AM_Home4A",21,5,21,674525,0,5
"1884_015_Vis4AM_Home4A",22,6,22,700475,1,6
"1884_015_Vis4AM_Home4A",22,6,22,701275,3,2
"1884_015_Vis4AM_Home4A",22,6,22,701625,0,5
"1884_015_Vis4AM_Home4A",23,6,23,713125,1,6
"1884_015_Vis4AM_Home4A",23,6,23,713825,3,2
"1884_015_Vis4AM_Home4A",23,6,23,714175,0,5
"1884_015_Vis4AM_Home4A",24,6,24,731325,1,6
"1884_015_Vis4AM_Home4A",24,6,24,731925,3,2
"1884_015_Vis4AM_Home4A",24,6,24,732275,0,5
"1884_015_Vis4AM_Home4A",25,6,25,752775,1,1
"1884_015_Vis4AM_Home4A",25,6,25,753175,10,4
"1884_015_Vis4AM_Home4A",25,6,25,753375,0,5
"1884_015_Vis4AM_Home4A",26,6,26,783825,1,6
"1884_015_Vis4AM_Home4A",26,6,26,784475,3,2
"1884_015_Vis4AM_Home4A",26,6,26,784825,0,5
"1884_015_Vis4AM_Home4A",27,6,27,801875,1,1
"1884_015_Vis4AM_Home4A",27,6,27,802325,10,4
"1884_015_Vis4AM_Home4A",27,6,27,802975,255,16
"1884_015_Vis4AM_Home4A",27,6,27,803575,255,16
"1884_015_Vis4AM_Home4A",27,6,27,804075,255,16
"1884_015_Vis4AM_Home4A",27,6,27,805675,7,2
"1884_015_Vis4AM_Home4A",27,6,27,807075,7,3
"1884_015_Vis4AM_Home4A",27,6,27,808225,6,2
"1884_015_Vis4AM_Home4A",27,6,27,808975,0,5
"1884_015_Vis4AM_Home4A",28,7,28,844675,1,1
"1884_015_Vis4AM_Home4A",28,7,28,845125,0,5
"1884_015_Vis4AM_Home4A",28,7,28,845125,2,2
"1884_015_Vis4AM_Home4A",29,7,29,866825,1,1
"1884_015_Vis4AM_Home4A",29,7,29,867225,10,4
"1884_015_Vis4AM_Home4A",29,7,29,867375,0,5
"1884_015_Vis4AM_Home4A",30,7,30,895475,1,1
"1884_015_Vis4AM_Home4A",30,7,30,895975,2,2
"1884_015_Vis4AM_Home4A",30,7,30,895975,0,5
"1884_015_Vis4AM_Home4A",31,8,31,927725,1,1
"1884_015_Vis4AM_Home4A",31,8,31,928225,0,5
"1884_015_Vis4AM_Home4A",31,8,31,928225,2,2
"1884_015_Vis4AM_Home4A",32,8,32,947775,1,1
"1884_015_Vis4AM_Home4A",32,8,32,948175,10,4
"1884_015_Vis4AM_Home4A",32,8,32,949675,255,16
"1884_015_Vis4AM_Home4A",32,8,32,950575,255,16
"1884_015_Vis4AM_Home4A",32,8,32,951175,255,16
"1884_015_Vis4AM_Home4A",32,8,32,951675,7,2
"1884_015_Vis4AM_Home4A",32,8,32,953275,7,3
"1884_015_Vis4AM_Home4A",32,8,32,955525,255,16
"1884_015_Vis4AM_Home4A",32,8,32,955875,5,2
"1884_015_Vis4AM_Home4A",32,8,32,956375,0,5
"1884_015_Vis4AM_Home4A",33,9,33,994875,1,1
