"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1884_038_Vis4AQ_Home4A",1,1,1,49241,1,1
"1884_038_Vis4AQ_Home4A",1,1,1,49691,0,5
"1884_038_Vis4AQ_Home4A",1,1,1,49691,2,2
"1884_038_Vis4AQ_Home4A",2,1,2,65141,1,1
"1884_038_Vis4AQ_Home4A",2,1,2,65591,10,4
"1884_038_Vis4AQ_Home4A",2,1,2,65741,0,5
"1884_038_Vis4AQ_Home4A",3,1,3,88441,1,1
"1884_038_Vis4AQ_Home4A",3,1,3,88941,2,2
"1884_038_Vis4AQ_Home4A",3,1,3,88941,0,5
"1884_038_Vis4AQ_Home4A",4,1,4,104791,1,1
"1884_038_Vis4AQ_Home4A",4,1,4,105241,2,2
"1884_038_Vis4AQ_Home4A",4,1,4,105241,0,5
"1884_038_Vis4AQ_Home4A",5,2,5,133491,1,1
"1884_038_Vis4AQ_Home4A",5,2,5,133941,0,5
"1884_038_Vis4AQ_Home4A",5,2,5,133941,2,2
"1884_038_Vis4AQ_Home4A",6,2,6,146791,1,1
"1884_038_Vis4AQ_Home4A",6,2,6,147291,2,2
"1884_038_Vis4AQ_Home4A",6,2,6,147291,0,5
"1884_038_Vis4AQ_Home4A",7,2,7,160941,1,1
"1884_038_Vis4AQ_Home4A",7,2,7,161391,2,2
"1884_038_Vis4AQ_Home4A",7,2,7,161391,0,5
"1884_038_Vis4AQ_Home4A",8,2,8,176641,1,1
"1884_038_Vis4AQ_Home4A",8,2,8,177091,0,5
"1884_038_Vis4AQ_Home4A",8,2,8,177091,2,2
"1884_038_Vis4AQ_Home4A",9,2,9,188491,1,1
"1884_038_Vis4AQ_Home4A",9,2,9,188891,10,4
"1884_038_Vis4AQ_Home4A",9,2,9,189241,0,5
"1884_038_Vis4AQ_Home4A",10,2,10,207441,1,1
"1884_038_Vis4AQ_Home4A",10,2,10,207891,2,2
"1884_038_Vis4AQ_Home4A",10,2,10,207891,0,5
"1884_038_Vis4AQ_Home4A",11,3,11,241191,1,1
"1884_038_Vis4AQ_Home4A",11,3,11,241741,0,5
"1884_038_Vis4AQ_Home4A",11,3,11,241741,2,2
"1884_038_Vis4AQ_Home4A",12,3,12,262241,1,1
"1884_038_Vis4AQ_Home4A",12,3,12,262741,2,2
"1884_038_Vis4AQ_Home4A",12,3,12,262741,0,5
"1884_038_Vis4AQ_Home4A",13,3,13,284691,1,1
"1884_038_Vis4AQ_Home4A",13,3,13,285141,2,2
"1884_038_Vis4AQ_Home4A",13,3,13,285141,0,5
"1884_038_Vis4AQ_Home4A",14,3,14,310091,1,1
"1884_038_Vis4AQ_Home4A",14,3,14,310541,10,4
"1884_038_Vis4AQ_Home4A",14,3,14,310791,0,5
"1884_038_Vis4AQ_Home4A",15,3,15,341691,1,1
"1884_038_Vis4AQ_Home4A",15,3,15,342141,0,5
"1884_038_Vis4AQ_Home4A",15,3,15,342141,2,2
"1884_038_Vis4AQ_Home4A",16,3,16,371191,1,1
"1884_038_Vis4AQ_Home4A",16,3,16,371641,2,2
"1884_038_Vis4AQ_Home4A",16,3,16,371641,0,5
"1884_038_Vis4AQ_Home4A",17,4,17,408591,1,1
"1884_038_Vis4AQ_Home4A",17,4,17,409141,0,5
"1884_038_Vis4AQ_Home4A",17,4,17,409141,2,2
"1884_038_Vis4AQ_Home4A",18,4,18,428291,1,1
"1884_038_Vis4AQ_Home4A",18,4,18,428691,10,4
"1884_038_Vis4AQ_Home4A",18,4,18,428841,0,5
"1884_038_Vis4AQ_Home4A",19,4,19,454791,1,6
"1884_038_Vis4AQ_Home4A",19,4,19,455391,4,2
"1884_038_Vis4AQ_Home4A",19,4,19,455391,0,5
"1884_038_Vis4AQ_Home4A",20,4,20,473841,1,1
"1884_038_Vis4AQ_Home4A",20,4,20,474341,2,2
"1884_038_Vis4AQ_Home4A",20,4,20,474341,0,5
"1884_038_Vis4AQ_Home4A",21,4,21,496641,1,1
"1884_038_Vis4AQ_Home4A",21,4,21,497141,0,5
"1884_038_Vis4AQ_Home4A",21,4,21,497141,2,2
"1884_038_Vis4AQ_Home4A",22,5,22,527241,1,1
"1884_038_Vis4AQ_Home4A",22,5,22,527691,10,4
"1884_038_Vis4AQ_Home4A",22,5,22,528091,0,5
"1884_038_Vis4AQ_Home4A",23,5,23,556091,1,1
"1884_038_Vis4AQ_Home4A",23,5,23,556491,10,4
"1884_038_Vis4AQ_Home4A",23,5,23,556641,0,5
"1884_038_Vis4AQ_Home4A",24,5,24,586091,1,1
"1884_038_Vis4AQ_Home4A",24,5,24,586541,0,5
"1884_038_Vis4AQ_Home4A",24,5,24,586541,2,2
"1884_038_Vis4AQ_Home4A",25,6,25,737041,1,1
"1884_038_Vis4AQ_Home4A",25,6,25,737541,2,2
"1884_038_Vis4AQ_Home4A",25,6,25,737541,0,5
"1884_038_Vis4AQ_Home4A",26,6,26,748441,1,1
"1884_038_Vis4AQ_Home4A",26,6,26,748941,2,2
"1884_038_Vis4AQ_Home4A",26,6,26,748941,0,5
"1884_038_Vis4AQ_Home4A",27,6,27,761091,1,1
"1884_038_Vis4AQ_Home4A",27,6,27,761491,10,4
"1884_038_Vis4AQ_Home4A",27,6,27,761741,255,16
"1884_038_Vis4AQ_Home4A",27,6,27,762091,255,16
"1884_038_Vis4AQ_Home4A",27,6,27,762991,4,2
"1884_038_Vis4AQ_Home4A",27,6,27,764841,4,3
"1884_038_Vis4AQ_Home4A",27,6,27,765591,3,2
"1884_038_Vis4AQ_Home4A",27,6,27,765891,0,5
"1884_038_Vis4AQ_Home4A",28,7,28,832241,1,1
"1884_038_Vis4AQ_Home4A",28,7,28,832741,2,2
"1884_038_Vis4AQ_Home4A",28,7,28,832741,0,5
"1884_038_Vis4AQ_Home4A",29,7,29,845141,1,1
"1884_038_Vis4AQ_Home4A",29,7,29,845641,10,4
"1884_038_Vis4AQ_Home4A",29,7,29,845691,255,16
"1884_038_Vis4AQ_Home4A",29,7,29,847191,5,2
"1884_038_Vis4AQ_Home4A",29,7,29,848741,5,3
"1884_038_Vis4AQ_Home4A",29,7,29,849691,3,2
"1884_038_Vis4AQ_Home4A",29,7,29,849941,0,5
"1884_038_Vis4AQ_Home4A",30,8,30,878991,1,1
"1884_038_Vis4AQ_Home4A",30,8,30,879491,0,5
"1884_038_Vis4AQ_Home4A",30,8,30,879491,2,2
"1884_038_Vis4AQ_Home4A",31,8,31,890091,1,1
"1884_038_Vis4AQ_Home4A",31,8,31,890591,0,5
"1884_038_Vis4AQ_Home4A",31,8,31,890591,2,2
"1884_038_Vis4AQ_Home4A",32,8,32,908941,1,1
"1884_038_Vis4AQ_Home4A",32,8,32,909341,10,4
"1884_038_Vis4AQ_Home4A",32,8,32,909741,0,5
"1884_038_Vis4AQ_Home4A",33,8,33,930641,1,1
"1884_038_Vis4AQ_Home4A",33,8,33,931091,2,2
"1884_038_Vis4AQ_Home4A",33,8,33,931091,0,5
"1884_038_Vis4AQ_Home4A",34,8,34,946341,1,1
"1884_038_Vis4AQ_Home4A",34,8,34,946741,10,4
"1884_038_Vis4AQ_Home4A",34,8,34,946841,255,16
"1884_038_Vis4AQ_Home4A",34,8,34,947791,255,16
"1884_038_Vis4AQ_Home4A",34,8,34,948441,4,2
"1884_038_Vis4AQ_Home4A",34,8,34,949991,4,3
"1884_038_Vis4AQ_Home4A",34,8,34,950741,3,2
"1884_038_Vis4AQ_Home4A",34,8,34,951091,0,5
"1884_038_Vis4AQ_Home4A",35,9,35,1081341,1,1
"1884_038_Vis4AQ_Home4A",35,9,35,1081741,10,4
"1884_038_Vis4AQ_Home4A",35,9,35,1081991,0,5
"1884_038_Vis4AQ_Home4A",36,9,36,1098291,1,1
"1884_038_Vis4AQ_Home4A",36,9,36,1098741,0,5
"1884_038_Vis4AQ_Home4A",36,9,36,1098741,2,2
"1884_038_Vis4AQ_Home4A",37,9,37,1111941,1,1
"1884_038_Vis4AQ_Home4A",37,9,37,1112491,0,5
"1884_038_Vis4AQ_Home4A",37,9,37,1112491,2,2
"1884_038_Vis4AQ_Home4A",38,9,38,1127541,1,1
"1884_038_Vis4AQ_Home4A",38,9,38,1127991,2,2
"1884_038_Vis4AQ_Home4A",38,9,38,1127991,0,5
"1884_038_Vis4AQ_Home4A",39,10,39,1155491,1,1
"1884_038_Vis4AQ_Home4A",39,10,39,1155941,0,5
"1884_038_Vis4AQ_Home4A",39,10,39,1155941,2,2
"1884_038_Vis4AQ_Home4A",40,10,40,1169941,1,1
