"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1884_008_Vis1AK_Home1A",1,42828,-2.180238,52.0518,5.76297
"1884_008_Vis1AK_Home1A",1,42878,-1.996497,45.489,5.60793
"1884_008_Vis1AK_Home1A",1,42928,-1.820403,38.9934,5.4141
"1884_008_Vis1AK_Home1A",1,42978,-1.651956,32.5647,5.18142
"1884_008_Vis1AK_Home1A",1,43028,-1.491156,26.20284,4.90989
"1884_008_Vis1AK_Home1A",1,43078,-1.338006,19.90812,4.59954
"1884_008_Vis1AK_Home1A",1,43128,-1.192503,13.68036,4.25037
"1884_008_Vis1AK_Home1A",1,43178,-1.054647,7.51959,3.86235
"1884_008_Vis1AK_Home1A",1,43228,-0.924441,1.425801,3.43551
"1884_008_Vis1AK_Home1A",2,60878,-2.978139,57.0312,6.32928
"1884_008_Vis1AK_Home1A",2,60928,-2.462964,50.7141,6.01215
"1884_008_Vis1AK_Home1A",2,60978,-2.015991,44.3976,5.68818
"1884_008_Vis1AK_Home1A",2,61028,-1.63722,38.0823,5.3574
"1884_008_Vis1AK_Home1A",2,61078,-1.326657,31.7676,5.01981
"1884_008_Vis1AK_Home1A",2,61128,-1.084296,25.45374,4.67541
"1884_008_Vis1AK_Home1A",2,61178,-0.91014,19.14075,4.3242
"1884_008_Vis1AK_Home1A",2,61228,-0.804189,12.82857,3.96618
"1884_008_Vis1AK_Home1A",2,61278,-0.766443,6.5172,3.60135
"1884_008_Vis1AK_Home1A",2,61328,-0.796899,0.2066712,3.22971
"1884_008_Vis1AK_Home1A",3,74628,-2.723154,55.9716,6.20562
"1884_008_Vis1AK_Home1A",3,74678,-2.256348,50.5842,6.12795
"1884_008_Vis1AK_Home1A",3,74728,-1.827984,45.1848,5.97507
"1884_008_Vis1AK_Home1A",3,74778,-1.438059,39.7731,5.74698
"1884_008_Vis1AK_Home1A",3,74828,-1.086579,34.3494,5.44368
"1884_008_Vis1AK_Home1A",3,74878,-0.773541,28.91379,5.06514
"1884_008_Vis1AK_Home1A",3,74928,-0.498945,23.46597,4.61139
"1884_008_Vis1AK_Home1A",3,74978,-0.2627889,18.00609,4.08243
"1884_008_Vis1AK_Home1A",3,75028,-0.0650754,12.53409,3.47826
"1884_008_Vis1AK_Home1A",3,75078,0.0941955,7.05003,2.798868
"1884_008_Vis1AK_Home1A",3,75128,0.2150247,1.553862,2.044263
"1884_008_Vis1AK_Home1A",3,75178,0.2974119,-3.95439,1.214442
"1884_008_Vis1AK_Home1A",3,75228,0.341358,-9.47472,0.309408
"1884_008_Vis1AK_Home1A",4,88378,-2.254968,55.107,5.60553
"1884_008_Vis1AK_Home1A",4,88428,-2.052291,48.3942,5.35572
"1884_008_Vis1AK_Home1A",4,88478,-1.858893,41.7681,5.06046
"1884_008_Vis1AK_Home1A",4,88528,-1.674774,35.2293,4.71978
"1884_008_Vis1AK_Home1A",4,88578,-1.499937,28.77759,4.33365
"1884_008_Vis1AK_Home1A",4,88628,-1.334382,22.41288,3.90207
