"game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",1,1,1,"top",677,920,835,586,879,337,776,861,502,4352,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",1,2,1,"top",677,920,835,586,879,337,776,861,502,4352,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",2,3,1,"top",677,920,835,586,879,337,776,861,502,5830,NA,4352,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",2,4,1,"top",677,920,835,586,879,337,776,861,502,5830,NA,4352,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",2,5,1,"top",677,920,835,586,879,337,776,861,502,5830,NA,4352,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",2,6,1,"top",677,920,835,586,879,337,776,861,502,5830,NA,4352,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",3,7,1,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",3,8,1,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",3,9,1,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",3,10,1,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",4,11,1,"top",677,920,835,586,879,337,776,861,502,3014,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",4,12,1,"top",677,920,835,586,879,337,776,861,502,3014,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",4,13,1,"top",677,920,835,586,879,337,776,861,502,3014,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",4,14,1,"top",677,920,835,586,879,337,776,861,502,3014,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",5,15,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,586,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,16,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,17,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,18,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,19,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,20,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,21,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,22,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,23,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",6,24,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,337,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",7,25,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,861,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",7,26,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,861,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",7,27,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,861,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",7,28,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,861,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",7,29,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,861,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",7,30,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,861,586,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",8,31,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,835,861,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",8,32,1,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,835,861,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",9,33,2,"top",677,920,835,586,879,337,776,861,502,4698,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",9,34,2,"top",677,920,835,586,879,337,776,861,502,4698,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",9,35,2,"top",677,920,835,586,879,337,776,861,502,4698,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",9,36,2,"top",677,920,835,586,879,337,776,861,502,4698,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",9,37,2,"top",677,920,835,586,879,337,776,861,502,4698,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",9,38,2,"top",677,920,835,586,879,337,776,861,502,4698,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",10,39,2,"top",677,920,835,586,879,337,776,861,502,6311,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",10,40,2,"top",677,920,835,586,879,337,776,861,502,6311,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",10,41,2,"top",677,920,835,586,879,337,776,861,502,6311,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",11,42,2,"top",677,920,835,586,879,337,776,861,502,3482,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",11,43,2,"top",677,920,835,586,879,337,776,861,502,3482,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",11,44,2,"top",677,920,835,586,879,337,776,861,502,3482,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",11,45,2,"top",677,920,835,586,879,337,776,861,502,3482,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",12,46,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,920,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",12,47,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,920,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",13,48,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,502,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",13,49,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,502,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",14,50,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,776,502,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",14,51,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,776,502,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",14,52,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,776,502,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",14,53,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,776,502,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",15,54,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,520,502,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",15,55,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,520,502,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",15,56,2,"bottom",4013,3482,4698,4352,8707,6311,5830,4801,8888,520,502,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",16,57,3,"top",677,920,835,586,879,337,776,861,502,4801,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",17,58,3,"top",677,920,835,586,879,337,776,861,502,8888,4801,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",17,59,3,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",17,60,3,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",18,61,3,"top",677,920,835,586,879,337,776,861,502,4352,NA,NA,4801
"1884_115_Vis4BA_Home4A","Home4A","Vis4BA",18,62,3,"top",677,920,835,586,879,337,776,861,502,4352,NA,NA,4801
