"game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",1,1,1,"top",354,598,877,753,959,630,435,963,537,7688,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",2,2,1,"top",354,598,877,753,959,630,435,963,537,6074,7688,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",3,3,1,"top",354,598,877,753,959,630,435,963,537,2558,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",3,4,1,"top",354,598,877,753,959,630,435,963,537,2558,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",3,5,1,"top",354,598,877,753,959,630,435,963,537,2558,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",4,6,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,753,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",4,7,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,753,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",4,8,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,753,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",4,9,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,753,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",4,10,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,753,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",4,11,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,753,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",4,12,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,753,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",5,13,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,630,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",5,14,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,630,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",5,15,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,630,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",5,16,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,630,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",5,17,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,630,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",6,18,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,963,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",6,19,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,963,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",6,20,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,963,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",6,21,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,963,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",6,22,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,963,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",6,23,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,963,NA,NA,NA
"1884_104_Vis1AX_Home1A","Home1A","Vis1AX",6,24,1,"bottom",6439,2948,8685,2099,2118,6074,2558,3723,5051,963,NA,NA,NA
