"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1884_068_Vis4AU_Home4A",1,1,1,14662,1,1
"1884_068_Vis4AU_Home4A",1,1,1,15162,0,5
"1884_068_Vis4AU_Home4A",1,1,1,15162,2,2
"1884_068_Vis4AU_Home4A",2,1,2,29612,1,1
"1884_068_Vis4AU_Home4A",2,1,2,30112,0,5
"1884_068_Vis4AU_Home4A",2,1,2,30112,2,2
"1884_068_Vis4AU_Home4A",3,1,3,45362,1,1
"1884_068_Vis4AU_Home4A",3,1,3,45912,2,2
"1884_068_Vis4AU_Home4A",3,1,3,45912,0,5
"1884_068_Vis4AU_Home4A",4,1,4,59762,1,1
"1884_068_Vis4AU_Home4A",4,1,4,60212,10,4
"1884_068_Vis4AU_Home4A",4,1,4,62762,255,16
"1884_068_Vis4AU_Home4A",4,1,4,63462,255,16
"1884_068_Vis4AU_Home4A",4,1,4,63812,9,2
"1884_068_Vis4AU_Home4A",4,1,4,65762,9,3
"1884_068_Vis4AU_Home4A",4,1,4,66712,4,2
"1884_068_Vis4AU_Home4A",4,1,4,67112,0,5
"1884_068_Vis4AU_Home4A",5,2,5,101762,1,1
"1884_068_Vis4AU_Home4A",5,2,5,102212,2,2
"1884_068_Vis4AU_Home4A",5,2,5,102212,0,5
"1884_068_Vis4AU_Home4A",6,2,6,127812,1,1
"1884_068_Vis4AU_Home4A",6,2,6,128312,2,2
"1884_068_Vis4AU_Home4A",6,2,6,128312,0,5
"1884_068_Vis4AU_Home4A",7,2,7,156412,1,1
"1884_068_Vis4AU_Home4A",7,2,7,156862,10,4
"1884_068_Vis4AU_Home4A",7,2,7,156912,0,5
"1884_068_Vis4AU_Home4A",8,2,8,190262,1,1
"1884_068_Vis4AU_Home4A",8,2,8,190812,0,5
"1884_068_Vis4AU_Home4A",8,2,8,190812,2,2
"1884_068_Vis4AU_Home4A",9,2,9,219712,1,1
"1884_068_Vis4AU_Home4A",9,2,9,220112,10,4
"1884_068_Vis4AU_Home4A",9,2,9,220312,0,5
"1884_068_Vis4AU_Home4A",10,2,10,255512,1,1
"1884_068_Vis4AU_Home4A",10,2,10,256012,10,4
"1884_068_Vis4AU_Home4A",10,2,10,256212,0,5
"1884_068_Vis4AU_Home4A",11,2,11,289462,1,1
"1884_068_Vis4AU_Home4A",11,2,11,289862,10,4
"1884_068_Vis4AU_Home4A",11,2,11,294062,6,2
"1884_068_Vis4AU_Home4A",11,2,11,294412,0,5
"1884_068_Vis4AU_Home4A",12,3,12,329712,1,1
"1884_068_Vis4AU_Home4A",12,3,12,330262,0,5
"1884_068_Vis4AU_Home4A",12,3,12,330262,2,2
"1884_068_Vis4AU_Home4A",13,3,13,353762,1,1
"1884_068_Vis4AU_Home4A",13,3,13,354312,0,5
"1884_068_Vis4AU_Home4A",13,3,13,354312,2,2
"1884_068_Vis4AU_Home4A",14,3,14,378712,1,6
"1884_068_Vis4AU_Home4A",14,3,14,379312,3,2
"1884_068_Vis4AU_Home4A",14,3,14,379562,0,5
"1884_068_Vis4AU_Home4A",15,3,15,404112,1,1
"1884_068_Vis4AU_Home4A",15,3,15,404562,0,5
"1884_068_Vis4AU_Home4A",15,3,15,404562,2,2
"1884_068_Vis4AU_Home4A",16,3,16,432762,1,1
"1884_068_Vis4AU_Home4A",16,3,16,433262,2,2
"1884_068_Vis4AU_Home4A",16,3,16,433962,2,3
"1884_068_Vis4AU_Home4A",16,3,16,435312,4,2
"1884_068_Vis4AU_Home4A",16,3,16,435862,0,5
"1884_068_Vis4AU_Home4A",17,3,17,474262,1,1
"1884_068_Vis4AU_Home4A",17,3,17,474712,2,2
"1884_068_Vis4AU_Home4A",17,3,17,474712,0,5
"1884_068_Vis4AU_Home4A",18,4,18,536662,1,1
