"game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",1,1,1,"top",814,598,423,753,630,626,892,963,435,9144,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",1,2,1,"top",814,598,423,753,630,626,892,963,435,9144,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",1,3,1,"top",814,598,423,753,630,626,892,963,435,9144,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",2,4,1,"top",814,598,423,753,630,626,892,963,435,2500,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",2,5,1,"top",814,598,423,753,630,626,892,963,435,2500,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",2,6,1,"top",814,598,423,753,630,626,892,963,435,2500,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",2,7,1,"top",814,598,423,753,630,626,892,963,435,2500,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",3,8,1,"top",814,598,423,753,630,626,892,963,435,4471,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",3,9,1,"top",814,598,423,753,630,626,892,963,435,4471,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",3,10,1,"top",814,598,423,753,630,626,892,963,435,4471,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",3,11,1,"top",814,598,423,753,630,626,892,963,435,4471,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",4,12,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,753,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",5,13,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,626,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",5,14,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,626,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",5,15,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,626,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",5,16,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,626,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",5,17,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,626,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",6,18,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,630,626,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",6,19,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,630,626,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",6,20,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,630,626,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",6,21,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,630,626,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",6,22,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,630,626,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",7,23,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,892,NA,626,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",7,24,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,892,NA,626,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",7,25,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,892,NA,626,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",7,26,1,"bottom",2051,3824,4585,4170,7375,9144,6887,2500,4471,892,NA,626,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",8,27,2,"top",814,598,423,753,630,626,892,963,435,6887,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",9,28,2,"top",814,598,423,753,630,626,892,963,435,4585,6887,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",9,29,2,"top",814,598,423,753,630,626,892,963,435,4585,6887,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",9,30,2,"top",814,598,423,753,630,626,892,963,435,4585,6887,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",9,31,2,"top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",10,32,2,"top",814,598,423,753,630,626,892,963,435,7375,6887,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",10,33,2,"top",814,598,423,753,630,626,892,963,435,7375,6887,NA,NA
"1884_049_Vis1AQ_Home1A","Home1A","Vis1AQ",10,34,2,"top",814,598,423,753,630,626,892,963,435,7375,6887,NA,NA
