"game_str","home_team","away_team","at_bat","play_per_game","inning","top_bottom","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner"
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",1,1,1,"top",436,786,702,442,879,334,547,651,475,4322,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",1,2,1,"top",436,786,702,442,879,334,547,651,475,4322,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",1,3,1,"top",436,786,702,442,879,334,547,651,475,4322,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",1,4,1,"top",436,786,702,442,879,334,547,651,475,4322,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",1,5,1,"top",436,786,702,442,879,334,547,651,475,4322,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",2,6,1,"top",436,786,702,442,879,334,547,651,475,9170,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",2,7,1,"top",436,786,702,442,879,334,547,651,475,9170,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",2,8,1,"top",436,786,702,442,879,334,547,651,475,9170,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",2,9,1,"top",436,786,702,442,879,334,547,651,475,9170,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",3,10,1,"top",436,786,702,442,879,334,547,651,475,6359,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",3,11,1,"top",436,786,702,442,879,334,547,651,475,6359,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",3,12,1,"top",436,786,702,442,879,334,547,651,475,6359,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",4,13,1,"top",436,786,702,442,879,334,547,651,475,4948,NA,6359,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",4,14,1,"top",436,786,702,442,879,334,547,651,475,4948,NA,6359,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",5,15,1,"top",436,786,702,442,879,334,547,651,475,4606,NA,4948,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",5,16,1,"top",436,786,702,442,879,334,547,651,475,4606,NA,4948,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",5,17,1,"top",436,786,702,442,879,334,547,651,475,4606,NA,4948,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",5,18,1,"top",436,786,702,442,879,334,547,651,475,4606,NA,4948,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",5,19,1,"top",436,786,702,442,879,334,547,651,475,4606,NA,4948,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",6,20,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,475,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",6,21,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,475,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",6,22,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,475,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",6,23,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,475,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",7,24,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,345,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",7,25,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,345,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",7,26,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,345,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",8,27,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,702,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",8,28,1,"bottom",7945,659635,6669,6359,8440,9170,4948,4322,5035,702,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",10,29,2,"top",550,786,702,442,879,334,547,651,475,5035,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",10,30,2,"top",550,786,702,442,879,334,547,651,475,5035,NA,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",11,31,2,"top",550,786,702,442,879,334,547,651,475,6669,5035,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",11,32,2,"top",550,786,702,442,879,334,547,651,475,6669,5035,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",11,33,2,"top",550,786,702,442,879,334,547,651,475,6669,5035,NA,NA
"1884_107_Vis3AR_Home3A","Home3A","Vis3AR",11,34,2,"top",550,786,702,442,879,334,547,651,475,6669,NA,NA,NA
