"game_str","play_id","at_bat","play_per_game","timestamp","player_position","event_code"
"1884_080_Vis4AV_Home4A",1,1,1,44500,1,1
"1884_080_Vis4AV_Home4A",1,1,1,44995,0,5
"1884_080_Vis4AV_Home4A",1,1,1,44995,2,2
"1884_080_Vis4AV_Home4A",2,1,2,63937,1,1
"1884_080_Vis4AV_Home4A",2,1,2,64366,10,4
"1884_080_Vis4AV_Home4A",2,1,2,64432,0,5
"1884_080_Vis4AV_Home4A",3,1,3,83638,1,1
"1884_080_Vis4AV_Home4A",3,1,3,84199,2,2
"1884_080_Vis4AV_Home4A",3,1,3,84199,0,5
"1884_080_Vis4AV_Home4A",4,1,4,102844,1,1
"1884_080_Vis4AV_Home4A",4,1,4,103372,2,2
"1884_080_Vis4AV_Home4A",4,1,4,103372,0,5
"1884_080_Vis4AV_Home4A",5,1,5,122314,1,1
"1884_080_Vis4AV_Home4A",5,1,5,122842,0,5
"1884_080_Vis4AV_Home4A",5,1,5,122842,2,2
"1884_080_Vis4AV_Home4A",6,1,6,142279,1,1
"1884_080_Vis4AV_Home4A",6,1,6,142708,10,4
"1884_080_Vis4AV_Home4A",6,1,6,146140,7,2
"1884_080_Vis4AV_Home4A",6,1,6,147526,7,3
"1884_080_Vis4AV_Home4A",6,1,6,149143,6,2
"1884_080_Vis4AV_Home4A",6,1,6,149143,0,5
"1884_080_Vis4AV_Home4A",7,2,7,178876,1,1
"1884_080_Vis4AV_Home4A",7,2,7,179338,0,5
"1884_080_Vis4AV_Home4A",7,2,7,179338,2,2
"1884_080_Vis4AV_Home4A",8,2,8,194254,1,1
"1884_080_Vis4AV_Home4A",8,2,8,194716,2,2
"1884_080_Vis4AV_Home4A",8,2,8,194716,0,5
"1884_080_Vis4AV_Home4A",9,2,9,210754,1,1
"1884_080_Vis4AV_Home4A",9,2,9,211183,10,4
"1884_080_Vis4AV_Home4A",9,2,9,216232,0,5
"1884_080_Vis4AV_Home4A",9,2,9,216232,4,2
"1884_080_Vis4AV_Home4A",10,3,10,245965,1,1
"1884_080_Vis4AV_Home4A",10,3,10,246394,10,4
"1884_080_Vis4AV_Home4A",10,3,10,246427,0,5
"1884_080_Vis4AV_Home4A",11,3,11,277084,1,1
"1884_080_Vis4AV_Home4A",11,3,11,277612,2,2
"1884_080_Vis4AV_Home4A",11,3,11,277612,0,5
"1884_080_Vis4AV_Home4A",12,3,12,289855,1,1
"1884_080_Vis4AV_Home4A",12,3,12,290317,0,5
"1884_080_Vis4AV_Home4A",12,3,12,290317,2,2
"1884_080_Vis4AV_Home4A",13,3,13,306454,1,1
"1884_080_Vis4AV_Home4A",13,3,13,307015,2,2
"1884_080_Vis4AV_Home4A",13,3,13,307015,0,5
"1884_080_Vis4AV_Home4A",14,3,14,327607,1,1
"1884_080_Vis4AV_Home4A",14,3,14,328168,2,2
"1884_080_Vis4AV_Home4A",14,3,14,328168,0,5
"1884_080_Vis4AV_Home4A",15,3,15,343315,1,1
"1884_080_Vis4AV_Home4A",15,3,15,343744,10,4
"1884_080_Vis4AV_Home4A",15,3,15,348694,7,2
"1884_080_Vis4AV_Home4A",15,3,15,348826,0,5
"1884_080_Vis4AV_Home4A",16,4,16,487657,1,1
"1884_080_Vis4AV_Home4A",16,4,16,488152,2,2
"1884_080_Vis4AV_Home4A",16,4,16,488152,0,5
"1884_080_Vis4AV_Home4A",17,4,17,502177,1,1
"1884_080_Vis4AV_Home4A",17,4,17,502639,0,5
"1884_080_Vis4AV_Home4A",17,4,17,502639,2,2
"1884_080_Vis4AV_Home4A",18,4,18,515344,1,1
"1884_080_Vis4AV_Home4A",18,4,18,515839,10,4
"1884_080_Vis4AV_Home4A",18,4,18,515839,0,5
"1884_080_Vis4AV_Home4A",19,4,19,538544,1,1
"1884_080_Vis4AV_Home4A",19,4,19,538973,10,4
"1884_080_Vis4AV_Home4A",19,4,19,539006,0,5
"1884_080_Vis4AV_Home4A",20,4,20,554681,1,1
"1884_080_Vis4AV_Home4A",20,4,20,555242,0,5
"1884_080_Vis4AV_Home4A",20,4,20,555242,2,2
"1884_080_Vis4AV_Home4A",21,5,21,589034,1,1
"1884_080_Vis4AV_Home4A",21,5,21,589496,2,2
"1884_080_Vis4AV_Home4A",21,5,21,589496,0,5
"1884_080_Vis4AV_Home4A",22,5,22,602432,1,1
"1884_080_Vis4AV_Home4A",22,5,22,602861,10,4
"1884_080_Vis4AV_Home4A",22,5,22,602894,255,16
"1884_080_Vis4AV_Home4A",22,5,22,604412,255,16
"1884_080_Vis4AV_Home4A",22,5,22,605072,255,16
"1884_080_Vis4AV_Home4A",22,5,22,605468,255,16
"1884_080_Vis4AV_Home4A",22,5,22,605831,5,2
"1884_080_Vis4AV_Home4A",22,5,22,607316,0,5
"1884_080_Vis4AV_Home4A",23,6,23,647873,1,1
"1884_080_Vis4AV_Home4A",23,6,23,648368,0,5
"1884_080_Vis4AV_Home4A",23,6,23,648368,10,4
"1884_080_Vis4AV_Home4A",24,6,24,674768,1,1
"1884_080_Vis4AV_Home4A",24,6,24,675362,2,2
"1884_080_Vis4AV_Home4A",24,6,24,675362,0,5
"1884_080_Vis4AV_Home4A",25,6,25,694832,1,1
"1884_080_Vis4AV_Home4A",25,6,25,695261,10,4
"1884_080_Vis4AV_Home4A",25,6,25,695393,255,16
"1884_080_Vis4AV_Home4A",25,6,25,695855,255,16
"1884_080_Vis4AV_Home4A",25,6,25,696152,255,16
"1884_080_Vis4AV_Home4A",25,6,25,696383,255,16
"1884_080_Vis4AV_Home4A",25,6,25,698792,9,2
"1884_080_Vis4AV_Home4A",25,6,25,699980,9,3
"1884_080_Vis4AV_Home4A",25,6,25,701300,255,16
"1884_080_Vis4AV_Home4A",25,6,25,701564,4,2
"1884_080_Vis4AV_Home4A",25,6,25,701663,0,5
"1884_080_Vis4AV_Home4A",26,7,26,748457,1,1
"1884_080_Vis4AV_Home4A",26,7,26,748919,2,2
"1884_080_Vis4AV_Home4A",26,7,26,748919,0,5
"1884_080_Vis4AV_Home4A",27,7,27,766838,1,1
"1884_080_Vis4AV_Home4A",27,7,27,767234,10,4
"1884_080_Vis4AV_Home4A",27,7,27,767597,255,16
"1884_080_Vis4AV_Home4A",27,7,27,767960,255,16
"1884_080_Vis4AV_Home4A",27,7,27,768290,255,16
"1884_080_Vis4AV_Home4A",27,7,27,768422,255,16
"1884_080_Vis4AV_Home4A",27,7,27,768488,4,2
"1884_080_Vis4AV_Home4A",27,7,27,769577,4,3
"1884_080_Vis4AV_Home4A",27,7,27,770204,6,2
"1884_080_Vis4AV_Home4A",27,7,27,770930,6,3
"1884_080_Vis4AV_Home4A",27,7,27,771722,3,2
"1884_080_Vis4AV_Home4A",27,7,27,771722,0,5
"1884_080_Vis4AV_Home4A",28,8,28,915800,1,1
"1884_080_Vis4AV_Home4A",28,8,28,916295,0,5
"1884_080_Vis4AV_Home4A",28,8,28,916295,2,2
"1884_080_Vis4AV_Home4A",29,8,29,927185,1,1
"1884_080_Vis4AV_Home4A",29,8,29,927713,2,2
"1884_080_Vis4AV_Home4A",29,8,29,927713,0,5
"1884_080_Vis4AV_Home4A",30,8,30,939329,1,1
"1884_080_Vis4AV_Home4A",30,8,30,939791,10,4
"1884_080_Vis4AV_Home4A",30,8,30,939857,255,16
"1884_080_Vis4AV_Home4A",30,8,30,941144,255,16
"1884_080_Vis4AV_Home4A",30,8,30,941705,255,16
"1884_080_Vis4AV_Home4A",30,8,30,942134,255,16
"1884_080_Vis4AV_Home4A",30,8,30,942398,4,2
"1884_080_Vis4AV_Home4A",30,8,30,943157,4,3
"1884_080_Vis4AV_Home4A",30,8,30,943850,3,2
"1884_080_Vis4AV_Home4A",30,8,30,944246,0,5
"1884_080_Vis4AV_Home4A",31,9,31,990347,1,1
"1884_080_Vis4AV_Home4A",31,9,31,990809,0,5
"1884_080_Vis4AV_Home4A",31,9,31,990809,2,2
"1884_080_Vis4AV_Home4A",32,9,32,1002920,1,1
"1884_080_Vis4AV_Home4A",32,9,32,1003415,2,2
"1884_080_Vis4AV_Home4A",32,9,32,1003415,0,5
"1884_080_Vis4AV_Home4A",33,9,33,1016153,1,1
"1884_080_Vis4AV_Home4A",33,9,33,1016582,10,4
"1884_080_Vis4AV_Home4A",33,9,33,1016714,0,5
"1884_080_Vis4AV_Home4A",34,9,34,1050110,1,1
"1884_080_Vis4AV_Home4A",34,9,34,1050572,0,5
"1884_080_Vis4AV_Home4A",34,9,34,1050572,2,2
"1884_080_Vis4AV_Home4A",35,9,35,1064267,1,1
"1884_080_Vis4AV_Home4A",35,9,35,1064729,10,4
"1884_080_Vis4AV_Home4A",35,9,35,1064762,255,16
"1884_080_Vis4AV_Home4A",35,9,35,1066082,255,16
"1884_080_Vis4AV_Home4A",35,9,35,1066610,3,2
"1884_080_Vis4AV_Home4A",35,9,35,1068392,0,5
"1884_080_Vis4AV_Home4A",36,10,36,1098092,1,1
"1884_080_Vis4AV_Home4A",36,10,36,1098554,0,5
"1884_080_Vis4AV_Home4A",36,10,36,1098554,2,2
"1884_080_Vis4AV_Home4A",37,10,37,1111424,1,1
"1884_080_Vis4AV_Home4A",37,10,37,1111952,2,2
"1884_080_Vis4AV_Home4A",37,10,37,1111952,0,5
"1884_080_Vis4AV_Home4A",38,10,38,1127066,1,1
"1884_080_Vis4AV_Home4A",38,10,38,1127528,2,2
"1884_080_Vis4AV_Home4A",38,10,38,1127528,0,5
"1884_080_Vis4AV_Home4A",39,10,39,1141916,1,1
"1884_080_Vis4AV_Home4A",39,10,39,1142444,0,5
"1884_080_Vis4AV_Home4A",39,10,39,1142444,2,2
"1884_080_Vis4AV_Home4A",40,10,40,1158020,1,1
"1884_080_Vis4AV_Home4A",40,10,40,1158482,0,5
"1884_080_Vis4AV_Home4A",40,10,40,1158482,2,2
"1884_080_Vis4AV_Home4A",41,10,41,1175708,1,1
"1884_080_Vis4AV_Home4A",41,10,41,1176170,2,2
"1884_080_Vis4AV_Home4A",41,10,41,1176170,0,5
"1884_080_Vis4AV_Home4A",42,11,42,1208576,1,1
"1884_080_Vis4AV_Home4A",42,11,42,1209137,0,5
"1884_080_Vis4AV_Home4A",42,11,42,1209137,2,2
"1884_080_Vis4AV_Home4A",43,11,43,1229102,1,1
"1884_080_Vis4AV_Home4A",43,11,43,1229564,2,2
"1884_080_Vis4AV_Home4A",43,11,43,1229597,0,5
"1884_080_Vis4AV_Home4A",44,11,44,1251938,1,1
"1884_080_Vis4AV_Home4A",44,11,44,1252400,2,2
"1884_080_Vis4AV_Home4A",44,11,44,1252400,0,5
"1884_080_Vis4AV_Home4A",45,11,45,1273751,1,1
"1884_080_Vis4AV_Home4A",45,11,45,1274246,10,4
"1884_080_Vis4AV_Home4A",45,11,45,1274312,0,5
"1884_080_Vis4AV_Home4A",46,11,46,1306817,1,1
"1884_080_Vis4AV_Home4A",46,11,46,1307246,10,4
"1884_080_Vis4AV_Home4A",46,11,46,1307312,0,5
"1884_080_Vis4AV_Home4A",47,11,47,1338959,1,1
"1884_080_Vis4AV_Home4A",47,11,47,1339487,2,2
"1884_080_Vis4AV_Home4A",47,11,47,1339487,0,5
"1884_080_Vis4AV_Home4A",48,11,48,1359716,1,1
"1884_080_Vis4AV_Home4A",48,11,48,1360112,10,4
"1884_080_Vis4AV_Home4A",48,11,48,1360178,255,16
"1884_080_Vis4AV_Home4A",48,11,48,1361102,255,16
"1884_080_Vis4AV_Home4A",48,11,48,1361729,4,2
"1884_080_Vis4AV_Home4A",48,11,48,1363049,4,3
"1884_080_Vis4AV_Home4A",48,11,48,1363841,3,2
"1884_080_Vis4AV_Home4A",48,11,48,1364105,0,5
"1884_080_Vis4AV_Home4A",49,12,49,1510691,1,1
"1884_080_Vis4AV_Home4A",49,12,49,1511186,0,5
"1884_080_Vis4AV_Home4A",49,12,49,1511186,2,2
"1884_080_Vis4AV_Home4A",50,12,50,1526300,1,1
"1884_080_Vis4AV_Home4A",50,12,50,1526762,2,2
"1884_080_Vis4AV_Home4A",50,12,50,1526762,0,5
"1884_080_Vis4AV_Home4A",51,12,51,1540887,1,1
"1884_080_Vis4AV_Home4A",51,12,51,1541316,10,4
"1884_080_Vis4AV_Home4A",51,12,51,1541382,255,16
"1884_080_Vis4AV_Home4A",51,12,51,1542504,255,16
"1884_080_Vis4AV_Home4A",51,12,51,1543065,6,2
"1884_080_Vis4AV_Home4A",51,12,51,1543857,6,3
"1884_080_Vis4AV_Home4A",51,12,51,1545375,255,16
"1884_080_Vis4AV_Home4A",51,12,51,1545441,3,2
"1884_080_Vis4AV_Home4A",51,12,51,1545837,0,5
"1884_080_Vis4AV_Home4A",52,13,52,1585074,1,1
"1884_080_Vis4AV_Home4A",52,13,52,1585536,2,2
"1884_080_Vis4AV_Home4A",52,13,52,1585536,0,5
"1884_080_Vis4AV_Home4A",53,13,53,1596294,1,1
"1884_080_Vis4AV_Home4A",53,13,53,1596723,10,4
"1884_080_Vis4AV_Home4A",53,13,53,1596921,0,5
"1884_080_Vis4AV_Home4A",54,13,54,1616688,1,1
"1884_080_Vis4AV_Home4A",54,13,54,1617117,10,4
"1884_080_Vis4AV_Home4A",54,13,54,1617315,0,5
