"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1884_010_Vis2AF_Home2A",1,33606,1.398777,55.9404,7.0803
"1884_010_Vis2AF_Home2A",1,33656,1.013196,49.5651,6.6135
"1884_010_Vis2AF_Home2A",1,33706,0.666129,43.1904,6.12285
"1884_010_Vis2AF_Home2A",1,33756,0.357567,36.816,5.60829
"1884_010_Vis2AF_Home2A",1,33806,0.0875217,30.4425,5.06985
"1884_010_Vis2AF_Home2A",1,33856,-0.1440132,24.0693,4.50753
"1884_010_Vis2AF_Home2A",1,33906,-0.337038,17.69679,3.92133
"1884_010_Vis2AF_Home2A",1,33956,-0.49155,11.32485,3.31125
"1884_010_Vis2AF_Home2A",1,34006,-0.607551,4.95345,2.67729
"1884_010_Vis2AF_Home2A",1,34056,-0.685038,-1.417359,2.019441
"1884_010_Vis2AF_Home2A",1,34106,-0.724017,-7.78758,1.337709
"1884_010_Vis2AF_Home2A",2,47006,1.215126,52.4865,6.70884
"1884_010_Vis2AF_Home2A",2,47056,0.892041,45.8166,6.38514
"1884_010_Vis2AF_Home2A",2,47106,0.604338,39.2223,6.0171
"1884_010_Vis2AF_Home2A",2,47156,0.352017,32.7042,5.60469
"1884_010_Vis2AF_Home2A",2,47206,0.1350771,26.26182,5.14791
"1884_010_Vis2AF_Home2A",2,47256,-0.046482,19.89531,4.64679
"1884_010_Vis2AF_Home2A",2,47306,-0.1926579,13.6047,4.1013
"1884_010_Vis2AF_Home2A",2,47356,-0.303453,7.38993,3.51147
"1884_010_Vis2AF_Home2A",2,47406,-0.378864,1.251063,2.87727
"1884_010_Vis2AF_Home2A",2,47456,-0.418896,-4.81194,2.198718
"1884_010_Vis2AF_Home2A",3,62606,1.512816,53.7384,6.7011
"1884_010_Vis2AF_Home2A",3,62656,0.965115,47.6841,6.31485
"1884_010_Vis2AF_Home2A",3,62706,0.448683,41.6805,5.86839
"1884_010_Vis2AF_Home2A",3,62756,-0.0364836,35.727,5.36169
"1884_010_Vis2AF_Home2A",3,62806,-0.490377,29.82375,4.79472
"1884_010_Vis2AF_Home2A",3,62856,-0.913005,23.9709,4.16754
"1884_010_Vis2AF_Home2A",3,62906,-1.304361,18.16836,3.48009
"1884_010_Vis2AF_Home2A",3,62956,-1.664448,12.4161,2.732409
"1884_010_Vis2AF_Home2A",3,63006,-1.993269,6.71415,1.924485
"1884_010_Vis2AF_Home2A",3,63056,-2.290821,1.062531,1.056321
"1884_010_Vis2AF_Home2A",4,79356,1.181058,53.1669,6.80688
"1884_010_Vis2AF_Home2A",4,79406,0.819837,46.404,6.44652
"1884_010_Vis2AF_Home2A",4,79456,0.481917,39.7035,6.05616
"1884_010_Vis2AF_Home2A",4,79506,0.1672968,33.0648,5.6358
"1884_010_Vis2AF_Home2A",4,79556,-0.1240206,26.48868,5.18544
"1884_010_Vis2AF_Home2A",4,79606,-0.392037,19.97466,4.70505
"1884_010_Vis2AF_Home2A",4,79656,-0.636753,13.52283,4.19469
"1884_010_Vis2AF_Home2A",4,79706,-0.858165,7.13322,3.65433
"1884_010_Vis2AF_Home2A",4,79756,-1.056279,0.805788,3.08394
"1884_010_Vis2AF_Home2A",4,79806,-1.231089,-5.4594,2.483583
"1884_010_Vis2AF_Home2A",5,105206,1.240911,55.2765,6.73116
"1884_010_Vis2AF_Home2A",5,105256,1.01154,48.5232,6.38226
"1884_010_Vis2AF_Home2A",5,105306,0.81087,41.8485,5.98881
"1884_010_Vis2AF_Home2A",5,105356,0.638904,35.253,5.55081
"1884_010_Vis2AF_Home2A",5,105406,0.495639,28.73643,5.06823
"1884_010_Vis2AF_Home2A",5,105456,0.381075,22.29873,4.54113
"1884_010_Vis2AF_Home2A",5,105506,0.2952117,15.9399,3.96945
"1884_010_Vis2AF_Home2A",5,105556,0.2380509,9.66006,3.35322
"1884_010_Vis2AF_Home2A",5,105606,0.2095917,3.45912,2.692452
"1884_010_Vis2AF_Home2A",5,105656,0.2098344,-2.662899,1.987119
"1884_010_Vis2AF_Home2A",5,105706,0.2387784,-8.706,1.237236
"1884_010_Vis2AF_Home2A",6,118706,1.130517,51.7827,6.90858
"1884_010_Vis2AF_Home2A",6,118756,0.955542,45.0696,6.33117
"1884_010_Vis2AF_Home2A",6,118806,0.811215,38.4009,5.73405
"1884_010_Vis2AF_Home2A",6,118856,0.697536,31.7769,5.11728
"1884_010_Vis2AF_Home2A",6,118906,0.614505,25.19745,4.4808
"1884_010_Vis2AF_Home2A",6,118956,0.562119,18.6627,3.82464
"1884_010_Vis2AF_Home2A",6,119006,0.540381,12.17253,3.14877
