"game_str","play_id","timestamp","ball_position_x","ball_position_y","ball_position_z"
"1884_091_Vis1AV_Home1A",1,30351,-2.102979,56.2224,5.72424
"1884_091_Vis1AV_Home1A",1,30401,-1.553643,49.764,5.23674
"1884_091_Vis1AV_Home1A",1,30451,-1.075308,43.32,4.73256
"1884_091_Vis1AV_Home1A",1,30501,-0.667971,36.891,4.21167
"1884_091_Vis1AV_Home1A",1,30551,-0.331629,30.4767,3.6741
"1884_091_Vis1AV_Home1A",1,30601,-0.0662829,24.07686,3.11985
"1884_091_Vis1AV_Home1A",1,30651,0.1280667,17.69178,2.548923
"1884_091_Vis1AV_Home1A",1,30701,0.2514186,11.32146,1.961301
"1884_091_Vis1AV_Home1A",1,30751,0.303774,4.96581,1.356993
"1884_091_Vis1AV_Home1A",1,30801,0.2851326,-1.375116,0.736002
"1884_091_Vis1AV_Home1A",1,30851,0.1954947,-7.70136,0.0983244
"1884_091_Vis1AV_Home1A",2,43801,-1.304103,56.4804,5.48673
"1884_091_Vis1AV_Home1A",2,43851,-1.007439,49.707,5.23017
"1884_091_Vis1AV_Home1A",2,43901,-0.738441,43.0098,4.9281
"1884_091_Vis1AV_Home1A",2,43951,-0.497115,36.3888,4.58055
"1884_091_Vis1AV_Home1A",2,44001,-0.2834523,29.84403,4.18752
"1884_091_Vis1AV_Home1A",2,44051,-0.0974577,23.37561,3.74898
"1884_091_Vis1AV_Home1A",2,44101,0.06087,16.98348,3.26496
"1884_091_Vis1AV_Home1A",2,44151,0.1915308,10.66755,2.735433
"1884_091_Vis1AV_Home1A",2,44201,0.2945244,4.42794,2.160417
"1884_091_Vis1AV_Home1A",2,44251,0.823074,5.75181,3.13614
"1884_091_Vis1AV_Home1A",2,44301,2.054007,11.99409,5.28198
"1884_091_Vis1AV_Home1A",2,44351,3.29328,18.17868,7.36608
"1884_091_Vis1AV_Home1A",2,44401,4.54092,24.30561,9.38841
"1884_091_Vis1AV_Home1A",2,44451,5.79687,30.3747,11.34897
"1884_091_Vis1AV_Home1A",2,44501,7.06119,36.3864,13.24776
"1884_091_Vis1AV_Home1A",2,44551,8.33385,42.3402,15.08478
"1884_091_Vis1AV_Home1A",2,44601,9.61485,48.2361,16.86003
"1884_091_Vis1AV_Home1A",2,44651,10.90419,54.0747,18.57354
"1884_091_Vis1AV_Home1A",2,44701,12.2019,59.8554,20.22525
